time,材料2,材料4,材料5,材料7,材料8,材料10,材料11,材料13,材料55,材料21,材料22
1306,3.599016666666667,3.856476666666667,3.50942,4.09206,3.95693,3.29867,4.965696666666666,3.475146666666667,3.1056966666666668,3.5099533333333333,4.302146666666666
1307,3.5269366666666664,3.833376666666666,3.53341,4.2608,3.9893533333333333,3.50438,4.31522,3.4604966666666663,3.1588766666666666,3.36293,4.271763333333333
1308,3.553106666666667,3.8495066666666666,3.5221366666666665,4.084033333333333,3.970513333333333,3.43899,4.920486666666666,3.424243333333333,3.0624066666666665,3.52764,4.064073333333333
1309,3.5715875,3.9466075,3.391555,4.1959425,3.996865,3.36214,4.4353425,3.3961925,3.2476025,3.4303075,4.261235
1310,3.55435,3.85947,3.4455000000000005,4.1015033333333335,3.9992933333333336,3.4319666666666664,4.831226666666667,3.4362866666666663,3.1081266666666667,3.45943,4.038303333333333
1311,3.4618333333333333,3.97549,3.33363,4.120166666666666,4.027476666666666,3.2935,4.277713333333334,3.3903733333333332,3.2771833333333333,3.5018133333333332,4.225796666666667
1312,3.669083333333333,3.879583333333333,3.34337,4.24096,4.0505233333333335,3.58595,5.090493333333334,3.3496366666666666,3.2146066666666666,3.4465066666666666,4.191463333333333
1313,3.5519966666666662,3.8741233333333334,3.3716899999999996,4.158346666666667,4.137496666666666,3.2816666666666663,4.381793333333333,3.34683,3.201283333333333,3.524506666666667,4.224906666666667
1314,3.4973033333333334,3.7007366666666663,3.3196133333333333,4.251013333333333,4.179726666666667,3.3642966666666667,4.9243033333333335,3.316883333333333,3.29154,3.4438366666666664,4.218473333333333
1315,3.6091325,3.7322325,3.3461125,4.13023,4.133765,3.448465,4.4723925,3.2739450000000003,3.26391,3.28595,4.2992875
1316,3.494543333333333,3.576826666666667,3.3272933333333334,4.32236,4.12021,3.421673333333333,4.9578999999999995,3.2568599999999996,3.33403,3.4977866666666664,4.237356666666667
1317,3.65927,3.8602733333333332,3.28445,4.164633333333334,4.060183333333334,3.3921166666666664,4.350293333333333,3.2558466666666668,3.243793333333333,3.2904533333333332,4.32095
1318,3.50952,3.69632,3.3300199999999998,4.34361,4.01512,3.49809,4.94016,3.24591,3.4054233333333332,3.4516766666666663,4.41063
1319,3.5244766666666667,3.73996,3.40047,4.281016666666667,4.074876666666667,3.4997933333333333,4.091693333333334,3.2917199999999998,3.28327,3.344773333333333,4.25768
1320,3.5588125,3.84776,3.3324875,4.18395,4.0309875,3.4283575,4.86935,3.3546525,3.40942,3.4447200000000002,4.4861450000000005
1321,3.538843333333334,3.6492,3.4397233333333332,4.255363333333333,4.1101366666666665,3.551353333333333,3.9676533333333333,3.36895,3.2727633333333337,3.44507,4.252176666666666
1322,3.5822900000000004,3.991516666666667,3.33133,4.093793333333333,4.064683333333333,3.4355999999999995,4.809336666666667,3.3689733333333334,3.444976666666667,3.3713266666666666,4.48029
1323,3.696196666666667,3.6888133333333335,3.4783000000000004,4.3265666666666664,4.059463333333333,3.62264,4.308943333333333,3.360963333333333,3.1206566666666666,3.4440733333333333,4.1543
1324,3.569456666666667,3.8956533333333336,3.4302266666666665,4.136196666666667,4.108546666666666,3.3725566666666666,4.670693333333333,3.34552,3.4284133333333333,3.4766366666666664,4.26436
1325,3.6261775000000003,3.7375075,3.4921425,4.14015,4.1053774999999995,3.5029775,4.3461275,3.3365850000000004,3.3230675,3.498945,4.1251525
1326,3.5659000000000005,3.818213333333333,3.489036666666667,4.143023333333333,4.139213333333333,3.41963,4.836773333333333,3.2786066666666667,3.43684,3.52842,3.9897733333333334
1327,3.60867,3.62863,3.53994,4.05447,4.053143333333334,3.3873433333333334,4.419756666666667,3.3194866666666663,3.4284366666666664,3.5825599999999995,3.93315
1328,3.7797599999999996,3.8218300000000003,3.552046666666667,4.169043333333334,4.030436666666667,3.458223333333333,4.44369,3.366623333333333,3.2734466666666666,3.5260533333333335,4.023243333333333
1329,3.6024100000000003,3.6976033333333334,3.6309733333333334,4.22407,4.029553333333333,3.503106666666666,4.73247,3.33565,3.47296,3.58591,3.475293333333333
1330,3.58823,3.7494366666666665,3.5888333333333335,4.14787,3.997996666666667,3.44885,4.45723,3.398873333333333,3.3632299999999997,3.5437099999999995,3.42436
1331,3.6441233333333334,3.7469699999999997,3.5790133333333336,4.090073333333334,3.9711666666666665,3.4104666666666668,5.038813333333334,3.3802966666666667,3.2555366666666665,3.66269,3.43849
1332,3.68899,3.60133,3.6712474999999998,4.067775,4.002195,3.457975,4.36537,3.4551475,3.4013475,3.52909,3.286845
1333,3.6575900000000003,3.792346666666667,3.59352,4.13286,3.9631833333333333,3.4377999999999997,5.057733333333333,3.4611199999999998,3.30397,3.7493433333333335,3.171286666666667
1334,3.8028066666666667,3.7022133333333334,3.719416666666667,4.1872766666666665,3.9606700000000004,3.56719,4.2174233333333335,3.4423899999999996,3.388873333333333,3.5288799999999996,3.41179
1335,3.6330933333333335,3.5420266666666667,3.6789500000000004,4.22062,3.91816,3.39831,5.104756666666667,3.4038466666666665,3.3234333333333335,3.7164966666666666,3.1430833333333332
1336,3.5826466666666668,3.5144366666666667,3.717206666666667,4.12717,3.8754933333333335,3.3313233333333336,4.701863333333333,3.446476666666667,3.432313333333333,3.695346666666667,2.96292
1337,3.7820766666666668,3.6289166666666666,3.7732233333333336,4.0990633333333335,3.8445533333333337,3.4642,4.626556666666667,3.39347,3.3317833333333335,3.6439566666666665,3.3716433333333335
1338,3.68652,3.401386666666667,3.7478466666666663,4.12007,3.921723333333334,3.4995766666666666,4.840183333333333,3.4066433333333332,3.385313333333334,3.6183600000000005,3.0746866666666666
1339,3.6686925,3.6723875,3.74861,4.2341575,3.86914,3.37546,4.615315,3.47806,3.342165,3.7122775,3.1463975
1340,3.65297,3.4655833333333335,3.8080266666666667,4.19128,3.946643333333333,3.4695533333333337,4.662946666666667,3.4907766666666666,3.4267300000000005,3.6244866666666664,3.0979666666666668
1341,3.6325333333333334,3.8000433333333334,3.7681400000000003,4.335046666666667,3.9443966666666666,3.4181933333333334,4.94226,3.6070499999999996,3.2918633333333336,3.697673333333333,3.097576666666667
1342,3.627713333333334,3.951026666666666,3.7935533333333336,4.102963333333333,3.9071599999999997,3.5250833333333333,4.526513333333333,3.5028,3.4853233333333336,3.5871399999999998,3.1043299999999996
1343,3.7718900000000004,3.857326666666667,3.8447366666666665,4.340813333333333,3.9362433333333335,3.3136766666666664,4.703116666666667,3.5011433333333333,3.3534,3.628883333333333,3.2978466666666666
