wob_min,wob_max,wob_mean,wob_std,wob_skew,wob_kuet,T_min,T_max,T_mean,T_std,T_skew,T_kuet,S,Z,res,序号,岩性名称,设备S,设备Z,静态抗压强度σc/MPa,弹性模量E/GPa,泊松比,抗拉强度 σci /MPa,黏聚力,内摩擦角φ/°,"拉强比
/%","脆性指数
KN/mm",回弹均值 RM,动态强度/MPa, 滑动摩擦系数μ,声级LAeq（dB）,"波速vp
/m·s","密度均值
/g·cm-","渗透率mD
5MPa","孔隙度%
5MPa","粒径Dv(90)
μm"
3.49338,4.04579,3.8340919999999996,0.189876930305454,-0.5773678309780684,-0.8442523491678693,7.374,9.995,8.7037,0.8593289436143375,-0.19182077679823584,-0.5949807924992387,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.29863,3.99609,3.7735522222222224,0.22332647160478855,-1.4520896961700185,1.797936958952893,7.727,9.758,8.862111111111112,0.5779308878327154,-0.5484935569421121,1.135394663616176,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.41358,4.01759,3.764625,0.19179834481095562,-0.5269681002031779,-0.6004968585428991,8.471,9.642,8.9327,0.4660794042983567,0.5534901270709617,-1.6537064217216124,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.55906,4.18248,3.8258044444444446,0.23849500917792335,0.4074891283149974,-1.7743701308391069,7.458,10.433,9.146333333333335,1.0345205411203782,-0.27280205155143683,-1.2292348917120464,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.52303,4.15569,3.6924,0.19688088237420218,1.7375940580667308,2.8812784215923255,8.001,10.512,8.791100000000002,0.6871065662132282,1.8649067016151606,4.799285657204513,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.43514,4.01503,3.7420790000000004,0.1861954771171655,-0.2617264025470836,-0.9946363680474128,7.242,10.053,8.6594,0.8980522380252847,-0.14706598646616292,-0.8379827436527902,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.52808,4.13033,3.8058466666666666,0.21139772740027257,0.6053200586998975,-0.7389891143674072,7.811,10.48,9.102222222222222,0.9482193546033768,0.1539416081618723,-0.5784688387687278,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.52249,4.27416,3.891336,0.3017006064222536,0.3154462808220086,-1.981312598476233,8.254,10.448,9.317,0.8210154958613415,0.1327848137619708,-1.4932288825653295,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.62996,4.28545,3.9097322222222224,0.2533262235131698,0.2644222989638063,-1.7315482418594899,7.263,10.1,9.028444444444444,1.0378558559731588,-1.002710133714795,-0.3958128270916248,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.41025,3.99364,3.676162,0.1845008324461799,0.6857156237109218,-0.22471266333770767,7.927,10.47,8.947799999999999,0.7105334146493982,0.9402921313920263,1.488568397267076,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.45097,4.17454,3.7655177777777777,0.2726735571511189,0.5059993434187309,-1.1877791597536782,7.706,9.979,8.904888888888888,0.8168297626256713,-0.11815493733154701,-1.395626654280874,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.4513,4.07771,3.8313189999999997,0.22190340248004822,-0.7298333508213846,-0.8891901282060295,8.096,10.259,9.125000000000002,0.7974959421701014,0.32001582369696013,-1.128769235405556,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.36637,4.18424,3.7703430000000004,0.29361299418906295,0.12405290436185715,-1.6082052099863677,7.785,10.195,8.988399999999999,0.8420203481310097,-0.08181971968358553,-1.1941598294023166,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.35951,4.10956,3.756224444444445,0.2869762045497462,-0.12070548823834534,-1.8089850139498926,7.795,10.918,9.59688888888889,1.1735732235830496,-0.574458033135911,-1.0706527161764643,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.39064,4.22496,3.731336666666666,0.2354151698064508,0.9911836805120788,1.910499647303201,7.753,10.385,9.085444444444443,0.9615904938058496,-0.39830864317618503,-1.4743411728444888,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.2647,3.96208,3.6889000000000003,0.2165702538823526,-0.805486957795798,0.1163220089781225,7.959,10.47,9.088400000000002,0.8341522909184178,-0.08397400698398506,-0.8362830933110126,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.21565,3.97672,3.561793333333333,0.2737429847502945,-0.29445618286777614,-1.144282553389659,7.959,10.317,9.286888888888889,0.7998692775142145,-0.37962959888834197,-0.6594880353501451,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.23354,3.953,3.529046,0.26569414170767436,0.27618782642663675,-1.591740585569252,7.748,10.47,9.022400000000001,0.9879028517240166,0.16368508816956742,-1.7445599169031891,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.49757,4.06465,3.8694655555555553,0.17180884000183974,-1.271094201018847,2.118255495500857,7.906,10.132,9.280111111111113,0.7256279081672035,-0.6657216200707955,-0.02379917422306832,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.76827,4.1237,3.991285,0.11540546378842824,-0.9608740970627174,0.06052690267228922,7.922,10.749,9.4205,0.863519188489109,0.1523501227718008,0.07921542888967448,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.87026,4.30542,4.0413822222222215,0.14215280684687318,0.8700526239287578,0.04230735207069802,8.492,11.05,9.789222222222223,0.8242032179289551,-0.1364826238263324,-0.47366682753482436,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.89742,4.31051,4.022194,0.14697812325497817,1.023057289689596,-0.24730534692483008,8.144,11.313,9.5991,1.0094000913634023,0.21717285164128852,-0.5112378575182848,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.73975,4.4,4.021256000000001,0.18330028285120936,0.6393073580991173,1.1344875368708207,8.861,10.559,9.703700000000001,0.6284004473440659,0.4015936603792521,-1.483911382445084,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.76374,4.31845,3.9564022222222217,0.19492311354594274,1.160672925062208,0.16984353787594042,7.938,10.401,9.150444444444444,0.9085564252030677,0.1743920364890017,-1.6351483479238613,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.67923,4.33186,3.967907777777778,0.2565596215199196,0.45539976671350757,-1.641530868538596,7.585,12.073,9.548555555555557,1.3372312918032458,0.5494067032685288,0.37182750567726686,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.70325,4.28558,3.887549000000001,0.1970582978855638,1.0351095382103779,0.28355621702825307,7.579,10.011,9.1789,0.7672861917172755,-0.9192244430622244,0.6246837491123083,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.67123,4.18374,3.879633333333333,0.19091266484966363,0.5967326566791284,-1.477959410006152,7.59,10.211,8.988000000000001,0.9812297131660863,-0.2429680878193565,-1.3694738338289127,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.41372,4.14324,3.8449139999999993,0.22749462226610978,-0.42211696153360634,-0.0999164047665353,8.096,10.928,9.3393,1.011316529194605,0.3548216428302101,-1.1766152248873745,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.48603,4.25677,3.8510355555555558,0.26743880543551984,0.04264968147011104,-0.9619248544225938,7.906,10.338,9.388333333333332,0.8338583512803597,-0.45175989080509044,-0.5009823777402147,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.69178,4.22373,3.8833749999999996,0.16200969122246975,0.8282216035252773,0.9337839248964359,7.975,10.971,9.0993,1.020436731121642,1.0490892459520884,0.012620137203934512,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.62961,4.14909,3.8788888888888886,0.19767902161360243,-0.2588388093300686,-1.5470161374836975,7.864,10.791,9.254777777777779,1.090541697710108,0.079084055691082,-1.7351492453133819,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.33517,4.13073,3.7722809999999996,0.22323782323143873,-0.4236138838714865,0.6437827683880597,8.059,10.359,8.910499999999999,0.8158521448290876,0.9778089155108713,-0.2903496280969522,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.42396,3.96006,3.6310069999999994,0.20214821191118382,0.9722451089618512,-0.7631020668402759,7.78,9.61,8.7563,0.7185613791149337,-0.32120027667216605,-1.9524099591956543,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.49923,3.8901,3.6716266666666666,0.12694333164841703,0.5594039227078236,-0.17203566266490444,7.616,10.048,8.642111111111113,0.8460194212375453,0.4533817522197613,-0.9138661686431231,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.44304,3.99037,3.705829,0.17096042156982813,0.08120567582912908,-0.3905573514892864,7.822,11.039,9.003699999999998,1.0161969461346225,0.8366741800538418,0.04381121071301575,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.65651,4.29781,3.934962222222222,0.20459283679895657,0.1582406175136644,-0.2607274026783788,8.444,11.271,9.436222222222222,0.9575584548446349,0.8296613904235387,0.04701480705384942,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.45588,4.02855,3.8441199999999998,0.1892861658309978,-1.2157913368327897,0.8362460398898524,8.286,10.623,8.914666666666667,0.7929423055935404,1.6128972791744973,1.8412736526824913,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.57049,4.11871,3.7544980000000003,0.18237291007408113,1.1630178776405844,0.28415083893424153,7.827,11.667,9.0291,1.086954097977974,1.7562170454735828,3.7327969589494048,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.63847,4.09343,3.8889679999999998,0.1302769177815727,-0.49547717131559554,0.3168649334564586,7.774,10.596,9.1166,0.9210108215071815,-0.08633393063661227,-0.7015516678422831,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
3.49082,4.18929,3.924395555555555,0.2087641356957123,-0.9792826789799486,1.3705841960444243,8.0,11.303,9.194571428571427,1.119236027705634,1.2136164947189818,1.2870077798974053,71.5,2.8,材料4,2,材料4,71.5,2.8,117.49,58.62,0.33,10.68,13.53,46.34,11.01,26.26,65.0,221.53,0.143,117.2,5.24,3.28,0.00229,2.09,16.6
4.08101,4.31455,4.213551999999999,0.08199755020730802,-0.4595736392868766,-1.0955510917131788,15.572,18.853,16.9028,1.0037612376567562,0.619744596669078,-0.06484636843560398,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.08667,4.29799,4.17943,0.06675585723365415,0.3239188962605583,-0.44796728131845676,15.809,17.819,16.789888888888886,0.5930500494149803,0.07615103379669946,0.16109373836279062,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.08021,4.29045,4.201562,0.06600984620157475,-0.5887763631861292,-0.13266125736436507,15.641,17.661,16.775100000000002,0.5508949183928921,-0.7717209898761661,1.372239096306859,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.12549,4.35394,4.23994,0.06543367787309523,-0.12734938821930591,0.8887599799457107,15.656,17.629,16.77766666666667,0.6270358841406125,-0.41637152700450336,-0.17732382490084397,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.07705,4.4247,4.257805,0.1053593888923895,-0.09768561285616877,-0.05269406570768975,15.931,17.418,16.8495,0.5310250569522225,-0.6158406259761897,-1.2411792278473297,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.06906,4.39569,4.235004444444445,0.09597544023226862,-0.15668317738414306,0.3456148803563224,16.405,17.756,16.967,0.4955128656251014,0.21466291365548515,-1.4189323561724225,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.18944,4.43628,4.278236000000001,0.08586527809436251,1.123456292765507,-0.07433828137271803,16.337,18.389,17.077,0.5968491341108644,1.1029361961719193,1.6754671978290876,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.16364,4.43548,4.271287777777778,0.09470340936019389,0.9499622988117606,-0.23638955238032278,16.221,17.956,16.99155555555556,0.6274978308948786,0.2648487180358366,-1.6022562325998155,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.86642,4.29701,4.109259,0.15110187993903684,-0.39466772507831654,-0.9751519390952583,15.941,18.431,17.0474,0.782422761541213,0.5366333194632296,-0.6101221567209247,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.72182,4.20848,3.9610666666666665,0.14368264500279762,-0.032163117852479446,0.26018650663303244,16.163,19.496,17.492444444444445,1.069138334256974,0.7061370286953389,0.0001554918069350819,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.81722,4.09497,3.950631,0.09459970324712678,0.06285397565571821,-1.0377139199876901,16.078,17.787,16.678,0.46130852534454136,1.5652105980081248,3.6778685339548476,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.7738,4.08328,3.91175,0.10608664592890306,0.34041735258976724,-0.8301211755731925,15.989,16.996,16.6244,0.3267670594033477,-0.8243404178980754,-0.21446153858308747,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.75322,4.09871,3.90626,0.09796492229364547,0.5180390351943807,1.309782976367,15.962,16.938,16.344444444444445,0.3733808749491299,0.8427600165084626,-1.0086548758321152,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.85906,4.09201,3.943872,0.0856975521237334,0.9026294490769986,-0.7504789782485659,15.73,17.139,16.313200000000002,0.4753208974530314,0.29165920259822203,-0.8349700407190288,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.91083,4.12224,3.997811111111111,0.0879049219959333,0.6466622697581321,-1.5458022624434276,15.15,17.044,16.450000000000003,0.5504405054136187,-1.8119654247293193,4.27607094004985,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.93906,4.10913,4.011095,0.05696809306776726,0.3401961188416483,-0.7612935113057047,15.045,17.239,16.2636,0.7478697450462586,-0.08257916134988952,-1.2467666943836275,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.82777,4.16642,4.039125555555556,0.11044941377290213,-1.0082519558638012,0.1799742443329322,15.857,17.824,16.438888888888886,0.6757320927047287,1.2450689332213998,0.9261833961677137,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.88592,4.21956,4.094139,0.09027531278754392,-1.3096388355322834,2.842005067195922,15.562,17.967,16.785800000000002,0.766818506703002,-0.24669626188922716,-0.6196484459911908,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.92934,4.26629,4.12942,0.10369012585584028,-0.6269011949542711,0.32301369915779254,15.514,18.009,16.726555555555557,0.7699527763296771,-0.06323572217442576,-0.3614622349160337,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.94504,4.28338,4.158879,0.12148226477327646,-0.909115683326687,-0.360471312823591,16.115,18.315,17.209300000000002,0.709202376695899,0.03106165297081146,-1.0827231137395388,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.00805,4.2959,4.16157,0.09945857680461737,-0.22813894232903736,-0.9058399834569668,15.625,18.098,16.952777777777776,0.8960033172061609,-0.1097021470476386,-1.3673562811674627,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.9465,4.3299,4.147786000000001,0.13940682122638207,-0.23593343550599116,-1.5424619835593,15.546,17.592,16.8368,0.7956005139376028,-0.798195492786198,-0.7718730514701733,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.99706,4.37204,4.239735555555555,0.12665185609685234,-0.9856506713188349,0.050243389639858194,15.445,19.18,17.283333333333335,1.1471525617806897,-0.05515259505566831,-0.372599850670996,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.03072,4.409,4.2324649999999995,0.12251303035006354,-0.06913712113107749,-0.6633078164991657,16.015,18.199,17.243000000000002,0.8127537552461184,-0.5780589529227914,-1.0013856764683156,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.06023,4.37466,4.239854444444444,0.12948356354293702,-0.42318767772430693,-1.8027138583158675,15.171,18.979,17.204777777777778,1.1231895184893976,-0.4101135062903881,0.5242932913089824,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.05286,4.4328,4.259832,0.12974440136069246,-0.352476752826717,-0.5815800937290572,16.432,18.341,17.2034,0.5633692690707703,0.679247875220449,0.45535898885185944,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.01217,4.41281,4.242123333333334,0.1420242979211657,-0.4213000001634067,-1.2415959320236083,14.786,18.853,16.968555555555557,1.1180761502589072,-0.44904554855027506,1.5857082609365625,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.9957,4.41311,4.273988999999999,0.14242032848422845,-0.9457145231797632,-0.2500626824968437,15.699,18.668,17.3423,1.0682613132250616,-0.27329855161125266,-1.3320490734452135,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.06748,4.42021,4.2583,0.13276472780825485,-0.4541368706974648,-1.4523970386581606,15.045,18.568,16.942333333333334,1.2281586827442128,-0.3626502544161086,-1.0546939077852366,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
4.05938,4.38027,4.2650500000000005,0.12127531378369356,-0.733683929270725,-1.102574857362185,15.514,18.378,16.8194,1.0620379989016928,0.19790016457409348,-1.5688206026026839,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.89559,4.32167,4.135567777777778,0.12542065716796594,-0.6176489656142921,0.6263402922319949,16.31,17.967,17.34011111111111,0.6358998436162024,-0.8132370863194804,-0.9511059881053203,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.83855,4.17368,4.019669,0.1187544784137984,-0.0837160638684578,-1.5944060424100384,16.247,18.014,17.1439,0.6966710446433415,-0.013500009248849856,-1.9673201563497167,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.79617,4.07066,3.905936666666667,0.10428836272566558,0.3769199754566069,-1.347715731729211,15.778,17.814,16.47988888888889,0.6344464998020807,1.1367025211298687,1.3872772279014072,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.58829,3.93189,3.812641,0.11521046098818932,-0.7162387124278438,-0.2949074882130214,14.871,16.959,15.935999999999998,0.6277511892107851,-0.09696392672282476,-0.3842908074674245,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
3.62925,3.89152,3.8052900000000003,0.08926980746590646,-1.1131772396563275,0.46384530486920905,15.277,16.543,15.86811111111111,0.41861540954808496,0.5287668893605014,-0.6247904246265725,67.9,2.6,材料5,3,材料5,67.9,2.6,126.65,72.11,0.27,12.67,21.09,44.9,9.1,23.65,67.0,256.95,0.147,118.1,6.76,3.45,0.00058,2.06,262.0
