time,材料2,材料4,材料5,材料7,材料8,材料10,材料11,材料13,材料55,材料21,材料22
1085,9.89225,9.682500000000001,16.71675,7.2945,15.3855,8.6975,18.01325,17.68475,5.4245,6.93175,25.76425
1086,9.944666666666667,9.794333333333334,16.314,7.436,14.833666666666666,7.925666666666667,17.130666666666666,18.45866666666667,5.296666666666667,6.483333333333333,27.26133333333333
1087,10.323,9.567666666666666,16.54433333333333,7.307666666666667,14.656333333333334,8.337,17.403666666666666,17.305,5.280666666666666,6.355,25.665000000000003
1088,9.489333333333333,9.611666666666666,16.175,6.665666666666667,14.473333333333334,8.901333333333334,18.233333333333334,18.820666666666668,5.349,6.614999999999999,26.867666666666665
1089,10.832333333333333,9.323333333333332,16.409000000000002,7.519666666666667,14.375333333333336,7.713000000000001,16.907666666666668,19.402333333333335,5.249,6.279,27.96666666666667
1090,9.818333333333333,8.839666666666666,16.06266666666667,7.442666666666667,13.622333333333332,8.681666666666667,17.011666666666667,17.936333333333334,5.257666666666666,6.48,24.058333333333334
1091,10.61075,9.63775,16.42925,7.58,13.8955,8.475750000000001,17.607,19.49525,5.46,7.7165,26.66
1092,9.825000000000001,8.476333333333335,16.491666666666664,7.198,14.380333333333333,8.594,16.823333333333334,17.711333333333332,5.103000000000001,6.458666666666666,25.826666666666668
1093,10.069666666666668,10.037333333333335,16.052,6.946666666666666,14.253666666666668,8.101666666666667,17.011666666666667,18.952333333333332,5.502333333333333,6.771666666666667,24.925
1094,9.769,8.808,16.80633333333333,7.242333333333334,14.656333333333334,9.133333333333333,17.449333333333332,18.528666666666666,5.59,6.305666666666667,24.671999999999997
1095,9.965666666666666,9.173666666666668,15.897666666666666,7.608,14.897,8.018666666666666,15.975666666666667,18.05933333333333,5.338666666666666,6.3566666666666665,25.43133333333333
1096,10.10675,9.0165,16.64275,6.860250000000001,14.32825,8.68575,17.38825,18.87175,5.59325,6.189,26.7955
1097,10.013333333333334,9.470666666666666,16.124,7.3196666666666665,14.946333333333333,8.296666666666667,15.671666666666667,18.110333333333333,5.3629999999999995,6.110333333333333,25.498
1098,10.405333333333333,9.522,16.164666666666665,7.232,14.796999999999999,8.488333333333333,18.372333333333334,19.49566666666667,5.902333333333334,6.504333333333334,26.583
1099,9.663333333333334,9.229999999999999,17.084,6.5023333333333335,15.041333333333334,9.238999999999999,14.365666666666668,19.230333333333334,5.6129999999999995,6.360333333333333,25.772666666666666
1100,10.344,9.395666666666667,16.068,7.530666666666666,15.222333333333333,8.003,18.762666666666664,19.007,5.539333333333334,6.508,25.150333333333332
1101,9.88275,9.267,17.14,6.88025,15.2325,9.18275,13.725,18.799,5.618,6.35025,26.886499999999998
1102,10.405333333333333,9.303666666666667,16.143666666666665,8.005333333333335,15.124,8.106666666666667,18.593666666666667,19.119666666666664,5.574333333333333,6.6626666666666665,25.857
1103,10.426333333333334,8.743,16.95566666666667,6.867999999999999,15.510666666666667,8.709666666666667,14.587333333333333,18.583000000000002,5.634,6.609666666666667,26.762333333333334
1104,9.962333333333333,9.372666666666667,16.758666666666667,6.98,14.846333333333334,8.426666666666668,17.18733333333333,19.077333333333332,5.616666666666667,6.625666666666667,25.329333333333334
1105,10.275,9.010333333333334,16.999666666666666,7.175333333333334,15.463333333333333,9.017333333333333,15.000333333333332,19.08066666666667,5.652,6.669333333333333,27.44966666666667
1106,10.250666666666667,9.641333333333334,16.421333333333333,6.7763333333333335,14.607333333333335,8.048666666666668,15.870333333333333,17.892666666666667,6.358666666666667,6.488666666666667,25.540000000000003
1107,10.427999999999999,9.443,17.108666666666668,7.799666666666667,14.811333333333332,8.922333333333334,17.173,19.464000000000002,5.646,6.7330000000000005,26.985333333333333
1108,10.094999999999999,8.84125,17.012,6.45925,14.4465,8.32275,14.31725,18.24525,5.723750000000001,6.2195,26.092750000000002
1109,10.579333333333333,9.755666666666668,17.573,8.040333333333335,14.098666666666666,8.934666666666667,17.102999999999998,18.842,5.724,6.386666666666667,27.363333333333333
1110,10.187,9.226666666666667,17.307333333333332,6.7989999999999995,14.654666666666666,8.324666666666667,12.948333333333332,19.028333333333336,5.739333333333334,6.642333333333333,26.743
1111,11.144,8.892666666666667,16.333333333333332,7.254333333333332,14.359333333333334,8.787,17.825666666666667,18.149,5.663999999999999,6.874,26.330000000000002
1112,11.017000000000001,8.706333333333333,17.217666666666666,7.423333333333333,14.446666666666667,8.72,13.024333333333333,19.242666666666665,5.567,6.146000000000001,25.865333333333336
1113,9.385666666666667,8.507333333333333,16.672666666666668,6.164333333333334,14.624666666666668,8.493333333333334,16.753,19.107,5.672666666666667,6.351333333333334,25.545666666666666
1114,11.233,8.994,16.91825,7.97325,14.74075,8.309750000000001,14.16,19.09025,6.2170000000000005,5.7805,26.63475
1115,9.219999999999999,8.776333333333334,16.892333333333333,6.117,15.299666666666667,8.548,16.463333333333335,19.464333333333332,5.869666666666666,6.003333333333333,26.034333333333333
1116,10.718333333333334,8.535666666666666,17.349666666666668,7.839666666666667,14.680666666666667,8.307333333333332,14.098333333333334,18.708000000000002,5.458333333333333,6.161666666666666,27.403666666666666
1117,10.009666666666666,8.760666666666667,16.80633333333333,6.679333333333333,14.691333333333333,8.157666666666666,15.452,19.270666666666667,5.683333333333334,5.742999999999999,25.94633333333333
1118,10.043,9.13,17.694,7.980666666666667,14.731666666666667,8.908333333333333,15.304333333333334,18.929666666666666,4.984333333333333,6.342666666666666,27.703000000000003
1119,10.465,8.839666666666666,17.087666666666667,7.059666666666668,15.440666666666667,8.910333333333334,14.706333333333333,19.179333333333332,5.5566666666666675,5.625333333333333,26.173333333333332
1120,10.488,8.521333333333333,17.355,7.178999999999999,14.577333333333334,8.319333333333333,16.096999999999998,18.919,5.591666666666666,6.019333333333333,25.716333333333335
1121,10.381,8.90175,17.2755,7.3705,14.60625,9.094,15.039749999999998,19.64175,5.34775,6.00575,26.7295
1122,10.372,9.191333333333333,17.064666666666668,7.047,14.544000000000002,8.752,13.328333333333333,18.637666666666664,5.528333333333333,5.876333333333334,26.183999999999997
1123,10.876333333333335,9.179,16.658666666666665,7.822666666666667,14.114666666666666,8.97,18.089333333333332,19.620666666666665,5.4863333333333335,6.115666666666667,27.194666666666667
1124,8.86,8.813333333333334,17.891000000000002,6.386,13.592333333333334,8.867666666666667,14.609666666666667,18.903333333333332,4.759666666666667,5.978666666666666,24.366
1125,10.755,9.548,16.971666666666668,7.996333333333333,13.740333333333334,8.706333333333333,15.719333333333333,19.017333333333333,5.354333333333333,6.128,27.206999999999997
1126,10.0475,9.08475,17.30075,6.7335,14.10375,9.158750000000001,15.48175,19.08,5.45725,5.9094999999999995,24.9075
1127,10.697000000000001,9.174,17.305333333333333,8.003666666666666,14.239666666666666,8.565333333333333,15.645333333333332,18.837999999999997,5.426666666666667,5.9753333333333325,27.652
1128,11.013666666666666,9.087333333333333,16.310333333333332,7.205333333333333,14.253666666666666,8.869666666666665,14.160000000000002,19.522000000000002,5.439,6.019333333333333,25.257
1129,9.698666666666666,9.850666666666667,17.882333333333335,6.982333333333333,14.357333333333335,8.925666666666666,16.394333333333332,19.761,5.142666666666667,6.376,28.084333333333333
1130,11.279333333333334,8.630666666666666,16.713,8.479666666666667,15.058666666666667,9.159666666666666,15.902000000000001,19.819333333333333,5.493666666666667,6.702999999999999,25.051333333333332
1131,10.556666666666667,8.672666666666666,17.414666666666665,7.235666666666667,14.405,8.681666666666667,14.13,19.272333333333336,5.639333333333333,7.4093333333333335,27.112333333333336
1132,10.48125,9.29325,17.091250000000002,7.808249999999999,14.29125,9.00325,15.5605,19.5865,5.493,6.19725,28.143
1133,10.772666666666666,8.818666666666667,17.604666666666663,7.6323333333333325,15.067666666666668,8.662,13.716999999999999,19.061333333333334,6.0169999999999995,6.472666666666666,27.799666666666667
1134,10.036,9.140333333333333,16.732666666666667,7.712,14.821666666666667,9.147333333333334,18.224999999999998,18.831333333333333,5.4813333333333345,6.245666666666668,27.921000000000003
1135,10.933,8.685,16.68166666666667,6.739333333333334,14.981666666666667,9.263333333333334,13.412666666666667,19.302333333333333,5.876666666666668,6.256333333333333,26.203333333333333
1136,10.421333333333333,9.513333333333334,17.412666666666667,9.092,14.712666666666669,8.738,17.08,18.898,5.335,6.052333333333333,29.061666666666667
1137,10.83075,9.1655,16.95,6.75225,15.01375,9.0655,13.49575,19.416249999999998,6.1385000000000005,6.291,27.124000000000002
1138,10.693666666666667,9.568,17.335333333333335,9.469666666666667,14.929,8.407,17.006333333333334,19.131666666666664,5.256,6.140000000000001,27.799333333333333
1139,10.599,9.369333333333334,16.12933333333333,7.947333333333333,14.514000000000001,9.058,12.526666666666666,19.45,5.609333333333333,6.001333333333334,26.75
1140,10.743,9.488666666666667,17.64833333333333,7.905,14.865666666666668,9.184333333333333,15.988333333333335,19.253,5.542666666666666,6.256333333333334,27.108666666666664
1141,11.166666666666666,8.830666666666668,16.56,8.283,14.162,8.716666666666667,12.972999999999999,18.871666666666666,5.543,6.2106666666666674,26.294333333333338
1142,11.117333333333335,9.344333333333333,17.811999999999998,8.408,14.072666666666668,9.135,16.303,18.81866666666667,5.352666666666667,6.5569999999999995,25.037333333333333
1143,9.331000000000001,8.639666666666669,17.129666666666665,8.467666666666666,14.457666666666666,9.052666666666667,12.118666666666668,18.783666666666665,5.586666666666666,6.054333333333333,26.268333333333334
1144,10.99825,9.4335,17.256,7.95225,14.38225,9.07575,15.657,18.99825,5.35175,6.673,26.6255
1145,10.124,8.613333333333333,17.008666666666667,8.461,14.772,9.078999999999999,13.801,19.202,5.495333333333334,5.996333333333333,25.591333333333335
1146,10.934333333333333,9.685666666666668,16.548,7.359999999999999,14.072666666666668,9.072000000000001,17.247,18.812,4.942,6.414666666666666,27.284333333333336
1147,10.523333333333333,9.124333333333333,16.588333333333335,9.192333333333334,14.932,8.757333333333333,13.964666666666668,18.901666666666667,5.43,6.182666666666667,25.141000000000002
1148,10.138333333333334,9.231666666666667,16.30333333333333,7.736000000000001,15.090333333333334,8.993,16.047666666666668,18.644666666666666,5.439,7.135333333333333,26.642666666666667
1149,11.07725,9.05475,15.88175,8.48475,14.81025,9.05875,13.741,18.419249999999998,5.8717500000000005,6.37725,25.277749999999997
1150,9.969333333333333,9.452,16.537333333333333,7.84,14.081333333333333,9.256666666666666,16.454333333333334,18.945333333333334,5.354333333333333,6.196666666666666,27.330333333333332
1151,11.708333333333334,9.646666666666667,15.407000000000002,8.330333333333334,14.118,8.917333333333334,12.164333333333333,17.998,5.319333333333334,6.311,26.250333333333334
1152,10.347333333333333,9.307666666666668,16.02933333333333,7.996666666666667,13.524000000000001,9.073333333333332,16.661666666666665,17.804666666666666,5.588333333333334,6.247333333333334,24.960333333333335
1153,10.565666666666667,8.963,15.570333333333332,8.239333333333333,13.496,8.794,13.764333333333333,17.996,5.2700000000000005,6.008666666666667,27.060999999999996
1154,10.461666666666666,8.690333333333333,16.004666666666665,8.680333333333333,13.744,9.131666666666666,14.780333333333333,17.78333333333333,5.690333333333334,6.492,24.554000000000002
1155,10.86225,9.28525,15.62225,7.95075,14.27525,9.185500000000001,15.9445,16.798750000000002,5.391500000000001,6.1259999999999994,26.89825
1156,10.125666666666666,8.692333333333332,15.878,8.042333333333334,13.972666666666667,8.961333333333334,14.248,16.956999999999997,5.623333333333334,6.462,24.822999999999997
1157,10.721666666666666,9.282666666666666,15.554333333333332,7.416333333333333,14.934,9.500666666666667,18.37933333333333,16.426,5.590333333333334,6.161333333333334,26.774333333333335
1158,10.932666666666668,8.789,15.282000000000002,9.192,14.417000000000002,8.356,13.604333333333335,17.218999999999998,5.136666666666667,6.284666666666666,24.965333333333334
1159,9.723333333333334,10.198666666666666,15.632,8.346666666666666,14.861666666666666,9.372666666666666,17.259333333333334,16.238,5.467,6.005,25.21666666666667
1160,11.02625,9.40675,15.761,8.535,14.21325,8.69475,14.26975,16.34675,5.42425,6.234249999999999,25.26475
1161,9.988666666666667,9.326666666666666,16.115333333333336,8.598,14.445,9.613333333333333,17.619666666666664,15.644,5.6513333333333335,6.0489999999999995,27.47066666666667
1162,11.236666666666666,8.840000000000002,15.860666666666667,8.29,14.714333333333334,9.139000000000001,13.588333333333333,16.160666666666668,5.463666666666666,5.94,24.253666666666664
1163,10.352666666666666,9.182666666666668,15.867666666666665,8.778666666666666,14.085,8.833,16.967333333333332,16.319,5.644666666666666,6.1000000000000005,25.895333333333337
1164,10.336666666666666,8.907,16.111666666666668,7.987666666666667,14.6,9.049,13.043333333333335,16.726666666666667,5.602666666666667,6.317666666666667,24.656000000000002
1165,11.121,9.48325,16.1905,8.709,14.849,9.0945,17.032,16.146,5.6475,6.184,25.527250000000002
1166,9.856666666666667,8.994666666666667,16.284,8.313333333333333,14.527666666666667,8.918999999999999,12.784999999999998,17.11,5.614999999999999,6.501,25.885
1167,11.113666666666667,9.520000000000001,16.090666666666667,8.457,14.851666666666667,9.258333333333333,17.767666666666667,16.415333333333333,6.044999999999999,6.374,25.881333333333334
1168,10.769,9.464333333333334,16.646333333333335,8.481666666666667,14.849666666666666,8.729,13.188,16.800666666666668,5.823666666666667,6.390000000000001,25.433000000000003
1169,10.328000000000001,9.399,16.05366666666667,8.504333333333333,13.930333333333332,8.903333333333334,16.187,16.53,5.628666666666667,6.595666666666666,25.91633333333333
1170,11.166333333333334,9.972,16.368666666666666,8.390666666666666,14.318666666666667,9.416666666666666,14.653666666666666,16.487333333333336,5.678,6.066666666666666,26.504
1171,10.4235,9.333,15.98225,8.43075,14.14325,9.06525,15.695250000000001,16.406,5.696,6.31325,24.993000000000002
1172,10.869333333333335,10.214666666666666,16.19966666666667,8.439333333333334,14.160666666666666,9.460333333333333,14.416666666666666,16.510666666666665,5.732333333333333,6.0473333333333334,25.498333333333335
1173,10.451,9.680333333333333,15.636666666666668,8.427,13.993666666666668,9.602666666666666,15.074,15.858333333333334,5.701333333333333,6.514666666666667,24.161666666666665
1174,10.685,9.520333333333333,15.781333333333334,7.725666666666666,14.246666666666668,8.945333333333332,15.912666666666667,16.572,5.528666666666666,6.168666666666667,24.304333333333332
1175,10.013333333333334,9.168666666666667,16.40533333333333,8.281333333333334,13.868666666666668,8.966666666666667,12.213666666666667,17.259333333333334,5.555,6.0826666666666656,25.689999999999998
1176,10.356,8.977333333333334,16.136333333333333,8.339333333333334,14.247,9.298666666666668,17.382666666666665,16.72,5.516333333333333,6.602666666666667,25.259
1177,10.27825,10.095,16.761499999999998,8.0195,14.506,9.02975,12.97075,17.37125,5.6114999999999995,6.00175,25.5945
1178,10.333333333333334,9.082333333333333,16.41433333333333,8.502666666666666,14.377,9.096333333333334,17.343666666666667,16.725,5.493333333333333,6.502333333333333,25.018
1179,10.387666666666666,9.620333333333333,16.575999999999997,8.529333333333334,13.529333333333334,8.665666666666667,13.711666666666666,17.653000000000002,5.644666666666666,5.915333333333333,25.98866666666667
1180,9.796999999999999,9.631,16.435333333333332,7.687,14.445333333333332,8.971333333333334,15.063666666666668,16.994,5.435333333333333,6.219666666666666,25.748
1181,10.711,10.255,16.607666666666667,7.766333333333333,14.740666666666668,9.485,13.848666666666666,17.288999999999998,5.727333333333333,5.803,25.569999999999997
1182,10.502,10.160333333333334,16.618,7.396666666666667,14.499666666666668,9.136666666666667,16.387333333333334,16.013,5.711666666666666,6.035,25.573666666666668
1183,9.8775,9.4805,16.4635,8.25275,13.549,9.05475,12.938,17.30925,5.163,5.841,24.061
1184,10.437,9.838333333333333,16.728666666666665,7.898,14.466666666666667,8.924333333333335,15.656333333333334,16.747666666666664,5.836333333333333,5.942,25.030666666666665
1185,10.176666666666668,9.465666666666666,16.259333333333334,8.058,13.469666666666667,8.892666666666665,13.419333333333334,17.904666666666667,5.69,6.261666666666667,23.460333333333335
1186,9.299333333333333,9.129666666666667,16.897666666666666,8.226666666666667,13.758000000000001,9.421999999999999,16.473666666666666,17.587999999999997,5.727333333333333,5.745,24.221666666666664
1187,10.335,9.432333333333332,16.41933333333333,7.822333333333333,14.215000000000002,9.174,13.36,17.252333333333333,5.91,6.0889999999999995,22.811666666666667
1188,10.01725,9.4595,15.81575,7.93725,14.266,9.0705,16.71425,17.414749999999998,5.54575,5.7935,24.87575
1189,10.199666666666667,9.242333333333333,16.505666666666666,8.098666666666666,14.839333333333334,8.998,12.326,17.563333333333333,5.892666666666667,6.096333333333334,23.26
1190,10.528666666666666,9.534333333333334,16.073333333333334,7.934666666666666,14.946333333333333,8.949,16.904333333333334,17.442333333333334,5.5569999999999995,5.873333333333332,23.31833333333333
1191,9.613999999999999,9.819,17.003333333333334,8.648666666666665,14.582333333333333,9.245666666666667,11.644,17.663666666666668,5.532,5.917000000000001,23.418333333333333
1192,10.570666666666666,9.880333333333333,16.273666666666667,7.912333333333333,14.579,9.527333333333333,15.116333333333335,17.983666666666668,5.755333333333333,6.077000000000001,21.471999999999998
1193,10.365,9.325,16.664,7.957666666666667,14.783000000000001,9.017333333333333,14.495666666666667,17.885,5.474,6.132000000000001,24.997
1194,10.331,9.627,16.61525,8.657499999999999,14.5125,9.48325,13.948,18.3045,5.5365,6.09425,21.76525
1195,10.189,9.247666666666667,16.432,9.011333333333335,14.76,8.424999999999999,15.501,16.912666666666667,5.389666666666667,6.270333333333333,24.847333333333335
1196,10.321,9.302333333333335,17.006333333333334,7.936666666666667,14.318666666666667,8.674333333333335,12.981666666666667,18.761,5.590333333333334,6.4639999999999995,22.843333333333334
1197,10.337,9.193333333333333,16.154,9.472999999999999,14.302999999999999,9.146,16.002333333333336,17.965999999999998,5.542666666666666,6.053999999999999,23.433999999999997
1198,10.693666666666667,9.292,16.980333333333334,8.035,14.016333333333334,9.050666666666666,12.574,17.004666666666665,5.166666666666667,6.578,23.801666666666666
1199,10.644666666666666,9.128,15.879666666666667,8.698,14.160666666666666,8.543000000000001,15.991999999999999,18.570999999999998,5.528333333333333,6.421666666666667,24.671666666666667
1200,10.232999999999999,9.546666666666667,17.258333333333333,8.698,13.644,9.207,12.326333333333332,17.81833333333333,5.008333333333333,6.0489999999999995,23.708333333333332
1201,10.49975,9.19575,15.7395,8.436250000000001,14.50475,8.518,15.236,18.29025,5.77075,6.399,23.329
1202,9.881333333333334,9.404,17.191333333333333,8.729333333333333,13.961666666666668,8.718666666666666,11.844333333333333,17.929333333333332,4.893666666666667,6.008666666666667,21.66
1203,9.878,9.562,15.709000000000001,8.100333333333333,14.540333333333335,8.770999999999999,15.533000000000001,18.432333333333332,5.340333333333334,6.108666666666667,22.069666666666667
1204,11.071666666666667,9.145666666666665,16.801,9.086666666666668,14.866999999999999,8.286000000000001,12.001,18.154333333333334,5.256,5.8886666666666665,23.209
1205,10.302,9.36725,16.62675,8.38475,14.345,8.82275,15.1135,17.93425,5.335,6.06525,21.636
1206,10.876666666666667,8.922666666666666,16.391333333333336,9.360999999999999,15.241999999999999,7.909666666666666,11.89,18.049,5.322666666666667,6.043666666666667,22.701000000000004
1207,9.800333333333334,8.616333333333333,16.947333333333333,8.675333333333333,14.100999999999999,8.482999999999999,13.838333333333333,18.019000000000002,5.676333333333333,5.989,22.275333333333332
1208,10.331333333333333,9.200333333333333,16.185666666666666,9.003666666666666,14.371666666666668,8.015333333333333,12.990666666666668,18.307333333333332,5.022333333333333,6.200333333333333,20.689666666666668
1209,10.229333333333333,9.036333333333333,16.86466666666667,8.808666666666666,14.660000000000002,8.224666666666666,13.945333333333332,18.087333333333333,5.377333333333333,6.147666666666666,21.433333333333334
1210,10.526666666666666,9.961333333333334,17.231666666666666,8.200666666666667,13.847666666666667,8.437,14.280999999999999,18.954333333333334,5.284,5.982333333333333,23.655333333333335
1211,10.37725,8.59425,17.091,9.18625,13.567250000000001,8.35725,14.45425,18.48,5.35825,6.187749999999999,21.387999999999998
1212,10.873,9.602666666666666,16.608,7.75,13.809,8.558333333333334,13.959666666666665,18.885666666666665,5.3389999999999995,6.123,22.33366666666667
1213,10.104666666666667,8.996333333333334,16.969666666666665,9.835333333333333,13.717666666666666,8.555,12.607333333333335,18.915666666666667,5.317666666666667,6.1386666666666665,21.725333333333335
1214,10.196,9.267000000000001,16.535333333333334,7.6626666666666665,14.194,8.178666666666667,15.909,18.912333333333333,5.609333333333333,6.188,23.005
1215,10.924,9.077333333333334,16.422666666666668,9.074,13.961999999999998,7.881666666666667,12.357666666666667,18.837999999999997,5.422999999999999,6.207000000000001,22.950333333333333
1216,9.73375,9.693,16.6375,8.30575,14.15525,8.386,15.3285,18.593249999999998,5.8355,6.1892499999999995,21.574
1217,10.549333333333333,9.557333333333332,16.658666666666665,8.898333333333333,14.065333333333333,7.7796666666666665,12.022333333333334,19.079333333333334,5.414333333333334,6.082333333333334,22.423000000000002
1218,9.538333333333334,8.922666666666666,17.197999999999997,8.444666666666667,14.840666666666666,8.417666666666667,15.678666666666667,18.33,5.976,6.087666666666667,22.765666666666664
1219,10.788666666666666,9.341,16.294666666666668,9.729666666666667,14.329,8.258000000000001,13.155999999999999,18.558666666666667,5.044,6.146,20.053333333333335
1220,10.217,9.725999999999999,16.272000000000002,8.467666666666666,14.656333333333334,8.174999999999999,16.574,18.44066666666667,5.458333333333333,6.210333333333334,22.61833333333333
1221,10.549333333333333,9.595666666666666,16.395,8.074,14.904333333333334,8.774333333333333,13.846666666666666,18.289666666666665,5.572,6.110333333333333,21.788666666666668
1222,10.250333333333334,9.312666666666667,17.289666666666665,10.176666666666668,14.269666666666666,8.794333333333334,14.184333333333333,18.894333333333332,5.386,6.242333333333334,22.085333333333335
1223,10.62525,8.81725,15.75375,7.8505,14.03525,8.4905,15.11225,18.26775,5.32175,6.065250000000001,21.19925
1224,10.209999999999999,9.544666666666666,17.081999999999997,9.413666666666666,14.489333333333335,8.977,14.71,19.539666666666665,5.375333333333333,6.024333333333334,22.27
1225,10.779666666666666,9.158,15.911333333333333,7.794333333333333,14.185,8.361666666666666,14.949333333333334,18.831,5.291333333333333,6.351333333333334,22.250666666666664
1226,10.760333333333334,9.525333333333334,16.337,8.07,14.157000000000002,8.766333333333334,15.360999999999999,19.086,5.484666666666667,6.224666666666667,22.405666666666665
1227,10.356,9.056000000000001,16.53075,8.018,14.45325,8.675,14.38725,18.586750000000002,5.40725,6.219250000000001,23.08125
1228,10.632,9.203666666666667,16.495,8.254666666666667,14.964,8.463666666666667,15.285000000000002,18.752,5.662,6.439333333333334,22.776666666666667
