ytrain,ypred
0.23,0.23050861
0.28,0.27966166
0.27,0.2674979
0.26,0.2599352
0.23,0.23064487
0.27,0.27237526
0.28,0.2794039
0.26,0.25819242
0.23,0.23003985
0.26,0.2602118
0.27,0.26845157
0.27,0.2698117
0.26,0.25975645
0.21,0.20805767
0.19,0.1896943
0.27,0.26982895
0.19,0.1904424
0.33,0.33111793
0.24,0.24025801
0.24,0.24037352
0.26,0.2605053
0.19,0.18957463
0.24,0.24048354
0.19,0.19055428
0.24,0.24076054
0.24,0.23932707
0.27,0.26914862
0.27,0.26922387
0.26,0.26086378
0.26,0.25769204
0.26,0.26012987
0.26,0.26015583
0.24,0.23988277
0.24,0.24012448
0.19,0.19068034
0.26,0.26078576
0.26,0.26011187
0.23,0.23027936
0.27,0.27130845
0.26,0.2595403
0.21,0.20872542
0.19,0.18927929
0.26,0.25998604
0.23,0.23052226
0.27,0.26932806
0.33,0.3274185
0.27,0.26985884
0.26,0.26014733
0.27,0.2696484
0.27,0.2699018
0.21,0.2100698
0.28,0.28104797
0.26,0.25950056
0.26,0.26015827
0.26,0.26007777
0.21,0.21046443
0.27,0.2679503
0.27,0.2692934
0.19,0.19023407
0.26,0.25967893
0.33,0.32755545
0.26,0.26034576
0.27,0.27047938
0.24,0.23909426
0.26,0.2571056
0.23,0.2319653
0.21,0.20994188
0.28,0.27912506
0.33,0.32829684
0.27,0.26901278
0.27,0.269932
0.27,0.26705122
0.24,0.23994651
0.27,0.27155313
0.33,0.33009705
0.24,0.24108082
0.23,0.23090002
0.26,0.26003036
0.26,0.26044565
0.26,0.2600056
0.21,0.2134958
0.28,0.2813787
0.26,0.2596621
0.24,0.240439
0.24,0.23919047
0.26,0.25995553
0.26,0.25997612
0.27,0.26917192
0.27,0.26929778
0.26,0.25948682
0.27,0.26962847
0.19,0.19041836
0.27,0.27079207
0.33,0.32830837
0.24,0.23987429
0.26,0.26009426
0.28,0.27984715
0.26,0.25925606
0.28,0.2798724
0.26,0.2594382
0.26,0.25915462
0.21,0.20994319
0.26,0.25986758
0.26,0.26031378
0.19,0.19047698
0.27,0.27092674
0.27,0.27037242
0.26,0.26206994
0.27,0.2701061
0.28,0.280386
0.33,0.32734457
0.24,0.2409645
0.28,0.27915093
0.24,0.23851071
0.19,0.19163847
0.27,0.2688205
0.19,0.19039759
0.26,0.25906444
0.27,0.2701248
0.19,0.19065137
0.24,0.24105181
0.19,0.18989435
0.26,0.2623405
0.28,0.278879
0.26,0.25927186
0.26,0.26025316
0.27,0.26898897
0.28,0.27883983
0.23,0.23020913
0.33,0.3288718
0.21,0.20991915
0.28,0.28123376
0.33,0.3298606
0.27,0.27012998
0.19,0.18968947
0.24,0.24080087
0.27,0.26979473
0.27,0.27044684
0.23,0.23145626
0.26,0.26098958
0.33,0.32799774
0.24,0.24248731
0.19,0.18999411
0.28,0.28101766
0.21,0.21271038
0.19,0.1937325
0.24,0.23974583
0.24,0.2405733
0.33,0.33110645
0.26,0.25991076
0.21,0.21047841
0.19,0.19031996
0.26,0.2598232
0.21,0.21020906
0.24,0.24077162
0.21,0.21683696
0.26,0.26097947
0.24,0.24061662
0.26,0.2594009
0.23,0.23063353
0.26,0.26121524
0.26,0.25988883
0.27,0.2698585
0.26,0.2606538
0.24,0.24288042
0.27,0.27049246
0.24,0.23892549
0.26,0.2593843
0.28,0.27957144
0.19,0.18938266
0.27,0.27588442
0.24,0.24023835
0.28,0.27974874
0.28,0.27929395
0.23,0.22916123
0.26,0.2607068
0.27,0.2707975
0.24,0.24482316
0.28,0.2809621
0.27,0.27020362
0.23,0.22936316
0.33,0.326469
0.27,0.27177495
0.27,0.26628268
0.33,0.3290357
0.21,0.21107835
0.28,0.28006512
0.26,0.25987226
0.27,0.2688501
0.27,0.26728427
0.24,0.24162962
0.33,0.3301525
0.21,0.20963009
0.27,0.27000964
0.21,0.20867632
0.21,0.21022318
0.27,0.270076
0.23,0.23013242
0.26,0.26040745
0.26,0.260548
0.24,0.23986019
0.27,0.26966247
0.33,0.33121064
0.19,0.1881826
0.26,0.25929648
0.19,0.19026724
0.26,0.2585925
0.21,0.2108202
0.28,0.2775181
0.28,0.28011277
0.26,0.26106888
0.27,0.2689086
0.27,0.2696038
0.27,0.27096987
0.26,0.2601256
0.24,0.23984644
0.33,0.33060262
0.26,0.25873566
0.23,0.23046802
0.21,0.20920278
0.23,0.23155572
0.33,0.33075532
0.28,0.27887946
0.28,0.2807125
0.24,0.24395613
0.26,0.2581635
0.27,0.2712294
0.27,0.26924792
0.27,0.26693615
0.21,0.21132015
0.19,0.18991132
0.26,0.26032797
0.27,0.27027515
0.24,0.24112165
0.26,0.2605535
0.23,0.22887994
0.33,0.33115906
0.24,0.24066702
0.21,0.21001062
0.24,0.24482922
0.27,0.26812184
0.24,0.24091448
0.28,0.2794726
0.26,0.259388
0.19,0.18865497
0.28,0.27854362
0.27,0.27110264
0.28,0.27804878
0.28,0.27780542
0.28,0.2783819
0.24,0.24183823
0.27,0.26822552
0.23,0.22986643
0.33,0.33118957
0.27,0.26896927
0.21,0.21005978
0.21,0.21018922
0.26,0.2595441
0.26,0.26162764
0.27,0.2697852
0.26,0.25991338
0.27,0.26882803
0.24,0.23912786
0.24,0.23953848
0.26,0.26059195
0.27,0.26985964
0.21,0.20992492
0.28,0.27944246
0.26,0.2631826
0.23,0.2309065
0.33,0.32669166
0.27,0.27104598
0.28,0.2795123
0.26,0.26195377
0.27,0.27103612
0.27,0.26892123
0.26,0.26035914
0.21,0.20983012
0.23,0.22986221
0.26,0.25925532
0.33,0.33002353
0.24,0.23931807
0.28,0.27948785
0.26,0.26063067
0.27,0.27072537
0.26,0.2599542
0.26,0.26017097
0.26,0.26128975
0.33,0.3305848
0.26,0.25952765
0.33,0.3284214
0.23,0.23053999
0.26,0.25939378
0.27,0.26866773
0.26,0.2594802
0.23,0.22872499
0.19,0.18965437
0.27,0.27006498
0.27,0.27171376
0.24,0.24216358
0.21,0.21031605
0.27,0.2692981
0.21,0.210375
0.28,0.27885836
0.24,0.24047227
0.26,0.260043
0.19,0.18954061
0.26,0.2600849
0.26,0.25956136
0.26,0.26055527
0.23,0.23015454
0.27,0.2699662
0.28,0.28041992
0.24,0.24041408
0.26,0.26049697
0.27,0.27078426
0.26,0.25995976
0.19,0.19226047
0.27,0.26966766
0.24,0.24310946
0.24,0.2424336
0.26,0.26019397
0.24,0.24039671
0.26,0.25991258
0.27,0.2698101
0.27,0.2700648
0.27,0.2686859
0.33,0.3307015
0.28,0.28028232
0.21,0.20939189
0.23,0.23004477
0.21,0.20993373
0.19,0.1905888
0.26,0.2599386
0.21,0.21005702
0.28,0.27745903
0.26,0.2606089
0.23,0.23063353
0.27,0.27001908
0.21,0.20997311
0.24,0.2391603
0.26,0.26241875
0.24,0.24038868
0.24,0.24147552
0.19,0.18957691
0.27,0.2696542
0.26,0.26033077
0.23,0.23164603
0.24,0.2394719
0.21,0.21003501
0.27,0.26786757
0.33,0.32667208
0.26,0.25910023
0.24,0.24004722
0.27,0.2713485
0.27,0.2691071
0.28,0.2803524
0.33,0.3291539
0.24,0.24361973
0.33,0.3288035
0.24,0.24011697
0.24,0.23989542
0.21,0.21014026
0.28,0.28004462
0.19,0.1902056
0.24,0.2413905
0.21,0.20953348
0.27,0.26959643
0.19,0.18991983
0.23,0.23090959
0.21,0.21021993
0.21,0.20974387
0.28,0.27878854
0.21,0.21071386
0.23,0.23020913
0.24,0.24050121
0.19,0.19019347
0.19,0.19021586
0.27,0.26974767
0.24,0.2401058
0.19,0.18967144
0.24,0.23992041
0.24,0.24079607
0.26,0.25896537
0.24,0.24040994
0.33,0.33072826
0.26,0.26006594
0.27,0.2704644
0.26,0.259164
0.24,0.2408491
0.23,0.2307246
0.28,0.27818987
0.24,0.24140014
0.26,0.26146746
0.33,0.32655597
0.27,0.27016386
0.27,0.2676929
0.24,0.24310695
0.19,0.18999875
