ytrain,ypred
1.25,1.2596049
1.14,1.1460196
1.16,1.153082
11.68,11.670136
1.16,1.1585075
2.09,2.1082902
18.47,18.437702
2.97,2.9612675
2.08,2.0774667
1.16,1.158314
2.97,2.9767184
1.16,1.1576283
18.47,18.452082
18.47,18.478878
2.06,2.0609214
11.68,11.716256
1.25,1.2791961
2.08,2.0780196
2.08,2.0776813
2.08,2.075228
18.47,18.500847
18.47,18.464226
1.16,1.1527442
1.25,1.2893584
2.08,2.0741432
1.87,1.8764027
11.68,11.623431
1.25,1.238347
1.14,1.1435632
1.16,1.1579705
2.08,2.078531
1.87,1.8627304
11.68,11.817427
2.09,2.0675817
11.68,11.658651
1.25,1.262537
2.06,2.0341766
11.68,11.560504
1.14,1.1407797
14.49,14.3637295
2.08,2.0710273
1.25,1.2511705
2.08,2.082678
1.14,1.1415575
2.06,2.0610642
2.06,2.0362055
1.16,1.1575395
1.25,1.2544532
2.09,2.144028
1.25,1.2521684
11.68,11.636854
18.47,18.435514
2.08,2.0784018
1.87,1.8965816
1.14,1.1386681
14.49,14.496488
2.09,2.0821583
11.68,11.674981
2.06,2.046458
11.68,11.661184
18.47,18.494059
2.06,2.0467937
2.09,2.0653467
2.97,2.9370785
1.87,1.8721751
2.08,2.071769
1.25,1.252863
2.08,2.0692043
1.14,1.1364019
14.49,14.446627
2.08,2.0737605
18.47,18.45963
18.47,18.56296
1.25,1.2567512
2.08,2.0743718
2.06,2.0695336
2.06,2.068373
2.08,2.0734246
2.06,2.023719
1.16,1.1607037
2.06,2.0630758
2.09,2.129786
2.97,2.9314835
1.25,1.2485659
14.49,14.4852705
1.25,1.2853262
14.49,14.642014
2.08,2.0856528
2.08,2.0765636
1.14,1.14337
2.08,2.080739
1.25,1.2462754
1.16,1.1579125
2.06,2.0618982
11.68,11.577892
2.08,2.0705383
2.06,2.0369363
14.49,14.510862
2.09,2.0893722
2.97,2.9545794
14.49,14.327269
18.47,18.442694
1.16,1.1585706
11.68,11.718973
1.16,1.1655729
2.08,2.0971265
2.06,1.9490314
1.16,1.1601143
2.97,2.9767184
1.16,1.1619037
2.08,2.0714033
14.49,14.482978
2.08,2.0705383
1.25,1.2540153
2.06,2.0675879
14.49,14.464941
1.87,1.867593
2.09,2.149251
1.14,1.1380124
14.49,14.463023
2.09,2.0797856
11.68,11.727276
1.16,1.1628301
18.47,18.475407
2.06,2.0648634
2.06,2.0619216
1.87,1.881635
2.08,2.0742896
2.09,2.0797114
18.47,18.367506
1.16,1.1611173
14.49,14.485497
1.14,1.1497049
1.16,1.1624825
2.97,2.9733512
18.47,18.443995
2.09,2.0933623
2.08,2.078747
1.14,1.1266952
1.16,1.21419
1.25,1.2579718
1.14,1.143631
18.47,18.424248
1.14,1.1468959
2.08,2.075552
18.47,18.574842
2.08,2.0783553
1.87,1.8955622
2.08,2.075228
1.25,1.2564619
11.68,11.63913
1.25,1.253047
2.97,2.934918
2.06,2.056082
2.97,2.9738665
1.25,1.2543938
14.49,14.489828
1.16,1.1721773
11.68,11.836759
18.47,18.499174
14.49,14.485582
14.49,14.528968
1.87,1.8725483
1.25,1.2522051
2.06,2.0698013
2.97,2.947818
14.49,14.495268
11.68,11.702536
1.87,1.8600107
2.09,2.1279018
2.06,2.0435476
11.68,11.823801
2.09,2.1051188
1.14,1.1415575
14.49,14.465778
1.25,1.2563186
11.68,11.759753
2.06,2.043525
18.47,18.33944
2.09,2.0963752
1.14,1.1366256
11.68,11.566433
1.14,1.138948
1.14,1.1407797
2.06,2.0680373
1.87,1.8803202
1.25,1.2475343
1.25,1.2489717
18.47,18.48567
