ytrain,ypred
16.99,17.007717
16.99,16.962927
20.8,20.843712
21.22,21.231026
11.85,11.908809
12.01,11.900869
13.75,13.744883
21.22,21.206781
17.81,17.804062
20.8,20.814892
11.85,11.921551
12.01,12.049811
13.75,13.820969
13.53,13.299591
13.75,13.674535
21.22,21.127502
21.09,21.12037
13.75,13.790398
17.81,17.794409
8.02,7.989424
11.85,11.834479
21.22,21.342457
11.85,11.901299
17.81,17.815699
21.09,21.037231
21.09,20.876362
20.8,20.838625
21.22,21.235453
13.53,13.541196
21.22,21.198675
13.75,13.656752
16.99,16.98174
11.85,11.844169
12.01,12.092014
17.81,17.79367
8.02,8.057097
13.53,13.324655
13.75,13.940489
21.09,21.218422
13.75,13.815851
16.99,17.066713
21.09,21.118734
13.53,13.660717
18.04,17.977953
12.01,11.946776
11.85,11.89214
21.22,21.232735
11.85,11.870102
17.81,17.821848
8.02,8.047701
11.85,11.824922
16.99,16.93391
16.99,17.126162
21.22,21.159178
11.85,11.805361
21.09,21.10656
21.09,21.08463
11.85,11.990417
21.09,21.057585
20.8,20.75969
21.09,21.140848
13.53,13.627387
18.04,17.974781
21.22,21.217426
8.02,8.132529
21.22,21.210268
8.02,8.055241
11.85,11.866971
11.85,11.860455
17.81,17.817266
11.85,11.8202505
21.22,21.190449
20.8,20.792074
21.09,21.120909
13.75,13.872021
11.85,11.899059
21.09,21.068598
8.02,8.074212
13.53,13.593067
18.04,17.94709
8.02,7.972047
16.99,17.120657
20.8,20.780216
13.75,13.794756
20.8,20.745842
11.85,11.795576
21.09,21.140518
20.8,20.76665
18.04,18.075714
20.8,20.76668
11.85,11.865243
8.02,7.9086885
11.85,11.876543
21.22,21.193691
21.09,21.115437
8.02,7.9343457
12.01,12.046542
13.53,13.201338
17.81,17.734367
8.02,8.034351
13.53,13.71849
13.75,13.759303
20.8,20.768301
16.99,16.801153
21.09,21.085678
21.09,21.015078
12.01,12.092217
11.85,11.988785
13.53,13.3932
16.99,16.683903
20.8,20.783062
8.02,7.9707046
17.81,17.830065
20.8,20.774794
18.04,18.091433
16.99,16.99767
13.53,13.644495
11.85,11.873561
17.81,17.791862
20.8,20.786928
21.22,21.219633
17.81,17.834164
