ytrain,ypred
66.72,66.71316
56.53,56.533653
60.21,60.19791
63.54,63.513138
55.67,55.718933
56.53,56.583385
65.07,65.14018
66.72,66.72709
60.21,60.251892
63.54,63.408627
55.67,55.55531
57.99,58.089233
55.67,55.503487
56.53,56.512814
63.23,63.297634
55.67,55.696033
65.07,65.09129
57.11,57.09554
60.21,60.222218
56.53,56.555492
60.21,60.09996
65.07,65.0879
63.23,63.25373
63.23,63.318012
66.72,66.70788
56.53,56.538105
57.99,57.9709
56.53,56.520855
55.67,55.713997
53.31,53.320255
60.21,60.172543
63.54,63.53762
65.07,65.064095
57.11,57.09231
57.99,57.963966
55.67,55.500458
63.23,63.179848
55.67,55.704136
53.31,53.312126
63.23,63.249638
57.99,57.79741
57.14,57.165348
63.54,63.545547
60.21,60.193142
56.53,56.61448
60.21,60.346054
65.07,64.781654
57.11,57.161427
60.21,60.33702
53.31,53.44063
53.31,53.347073
56.53,56.418354
60.21,60.173775
63.23,63.24871
63.23,63.186188
60.21,60.123352
63.23,63.228867
66.72,66.70825
63.23,63.19751
57.99,57.93308
57.14,57.2001
56.53,56.54624
57.11,57.107765
56.53,56.563515
57.11,57.011715
60.21,60.18045
60.21,60.411728
65.07,65.05069
60.21,60.130722
56.53,56.50472
66.72,66.74279
63.23,63.20289
55.67,55.654987
60.21,60.126198
63.23,63.375866
57.11,57.07816
57.99,57.99893
57.14,57.093414
57.11,56.993835
53.31,53.260185
66.72,66.74017
55.67,55.70143
66.72,66.84089
60.21,60.3873
63.23,62.83574
66.72,66.695045
57.14,57.09559
66.72,66.731514
60.21,60.177525
57.11,57.102367
60.21,60.246647
56.53,56.552876
63.23,63.23949
57.11,57.15853
63.54,63.529125
57.99,57.82125
65.07,65.07618
57.11,57.12577
57.99,57.86434
55.67,55.6423
66.72,66.741844
53.31,53.30716
63.23,63.219017
63.23,63.237442
63.54,63.50751
60.21,60.08673
57.99,58.03957
53.31,53.357212
66.72,66.71861
57.11,57.17731
65.07,64.64962
66.72,66.441376
57.14,57.122406
53.31,53.323875
57.99,57.98811
60.21,60.255295
65.07,64.7669
66.72,66.69656
56.53,56.536926
65.07,65.090675
53.31,53.381664
65.07,64.905754
60.21,60.224854
53.31,53.338764
60.21,60.15947
63.54,63.5068
60.21,60.29618
56.53,56.55584
55.67,55.642174
56.53,56.463657
57.14,57.252815
63.23,63.065643
57.14,57.14758
56.53,56.5828
57.11,57.074844
66.72,66.66292
55.67,55.77329
53.31,53.304016
57.11,57.18191
57.11,57.10384
63.54,63.53023
56.53,56.597965
63.23,63.247196
57.14,57.170197
57.11,57.156002
55.67,55.686867
63.54,63.530987
57.99,57.735497
63.23,63.252594
55.67,55.67727
57.99,58.017166
65.07,65.07339
57.11,57.117603
56.53,56.527466
55.67,55.576626
63.23,63.27994
53.31,53.395157
57.99,57.87309
65.07,65.07505
55.67,55.669987
65.07,65.07305
65.07,65.0433
63.23,63.25736
63.54,63.52036
56.53,56.6321
56.53,56.481995
53.31,53.3727
63.23,63.26085
57.99,57.86234
66.72,66.71799
60.21,60.161583
66.72,66.69008
60.21,60.27375
65.07,65.154625
57.11,57.160534
57.11,57.136494
60.21,60.283463
55.67,55.71623
63.23,63.215973
55.67,55.63174
56.53,56.551674
53.31,53.37201
57.99,57.92506
60.21,60.26183
63.54,63.53402
65.07,65.10733
63.54,63.44427
57.99,58.005695
57.11,57.125046
57.11,57.102314
57.14,57.21274
60.21,60.22869
55.67,55.676514
55.67,55.628258
63.23,63.347244
65.07,65.06933
66.72,66.7275
60.21,60.224762
55.67,55.768703
53.31,53.323666
60.21,60.21965
63.54,63.55142
57.99,58.126625
57.14,57.180775
65.07,65.04854
57.14,57.174973
55.67,55.539074
53.31,53.27523
57.11,57.09741
60.21,60.19581
66.72,66.74714
57.11,57.109043
55.67,55.693127
57.11,57.05868
57.11,57.115776
57.11,57.102837
57.14,57.071964
63.23,63.24651
63.54,63.531567
57.99,58.000492
63.23,63.23702
65.07,65.04562
65.07,65.045906
56.53,56.529297
60.21,59.845707
55.67,55.679882
60.21,60.210285
55.67,55.693798
57.14,57.14007
53.31,53.27973
56.53,56.654026
63.23,63.351
65.07,65.1126
57.11,57.096985
60.21,60.071846
63.54,63.50668
57.99,57.73405
63.23,63.214684
57.11,57.08581
56.53,56.630573
55.67,55.65896
55.67,55.62096
56.53,56.524193
65.07,65.08238
63.54,63.51913
56.53,56.463356
57.99,58.185867
57.14,57.13884
57.11,57.078068
60.21,60.278305
55.67,55.740326
56.53,56.600018
56.53,56.54036
56.53,56.605988
57.99,58.08085
60.21,60.156017
57.99,57.968422
63.54,63.562233
60.21,60.113052
55.67,55.482246
56.53,56.54059
63.54,63.580814
66.72,66.754074
55.67,55.64036
63.23,63.262028
57.14,57.140568
65.07,65.11148
63.23,63.265896
65.07,65.09472
57.11,57.182407
57.14,57.164318
56.53,56.613342
66.72,66.717155
56.53,56.47816
56.53,56.480053
56.53,56.594498
63.54,63.506996
63.23,63.291016
57.11,57.113216
53.31,53.332664
56.53,56.343487
63.23,63.309208
56.53,56.53906
66.72,66.641685
55.67,55.528187
57.14,57.1883
57.14,57.235336
56.53,56.522316
57.14,57.104237
56.53,56.50531
63.23,63.241795
55.67,55.624386
63.23,63.101833
57.99,58.006306
57.11,57.077824
65.07,65.066696
63.54,63.54023
65.07,64.95081
66.72,66.71115
56.53,56.502937
65.07,64.99986
57.11,57.12951
56.53,56.44383
63.54,63.5068
63.23,63.252697
65.07,65.051445
57.14,57.102337
60.21,60.225506
53.31,53.256775
57.14,57.322067
66.72,66.710175
55.67,55.627697
60.21,60.215466
63.54,63.53306
53.31,53.310577
65.07,65.08507
55.67,55.69823
57.99,57.817566
56.53,56.661274
57.14,57.022335
55.67,55.757996
55.67,55.523926
57.11,57.120987
57.99,57.873936
53.31,53.507854
57.99,57.946552
53.31,53.28277
53.31,53.31948
65.07,65.08787
57.11,57.102062
66.72,66.691505
57.14,57.174263
65.07,65.19876
63.23,63.239254
66.72,66.72106
63.54,63.557827
65.07,65.002785
65.07,65.03898
57.11,57.073864
65.07,65.090034
63.54,63.529125
57.14,57.251404
66.72,66.72085
66.72,66.726105
55.67,55.731525
53.31,53.312183
66.72,66.711975
57.14,57.148952
53.31,53.38602
60.21,60.258076
57.14,57.097275
57.99,57.773834
56.53,56.506733
55.67,55.684807
56.53,56.583138
57.14,57.170113
63.54,63.533886
57.11,57.106102
57.14,57.051937
56.53,56.55891
57.99,57.782887
63.23,63.260338
55.67,55.702667
57.14,57.11123
66.72,66.30164
63.54,63.537914
56.53,56.529022
65.07,65.13636
57.99,58.014908
63.54,63.525723
57.99,58.00923
63.54,63.513756
57.11,57.059753
56.53,56.529625
63.54,63.500866
56.53,56.567245
57.99,57.969944
65.07,64.867256
57.14,57.08791
57.11,57.176132
66.72,66.72944
65.07,64.64658
65.07,65.06593
60.21,60.274414
63.54,63.537235
66.72,66.71578
63.54,63.53013
60.21,60.209423
66.72,66.68136
57.99,58.019974
57.11,57.10297
63.54,63.52862
63.54,63.502472
66.72,66.77559
56.53,56.587925
57.99,57.96089
60.21,60.192997
57.99,57.987003
55.67,55.757423
63.23,63.207306
66.72,66.739685
57.11,57.12082
57.11,57.08249
55.67,55.66413
55.67,55.510685
63.54,63.534134
63.23,62.773956
