ytrain,ypred
131.05,130.95734
129.06,129.10101
110.95,110.95863
164.87,164.85603
61.84,62.09075
129.06,129.06198
192.15,191.92377
131.05,131.10875
110.95,111.02486
164.87,164.89825
61.84,61.479362
117.49,117.749695
61.84,62.235695
129.06,128.99634
126.65,126.213974
61.84,61.839462
192.15,192.4313
53.53,54.577267
110.95,110.960846
129.06,129.31816
110.95,110.95734
192.15,191.86497
126.65,126.78349
126.65,127.59042
131.05,130.88982
129.06,128.92683
117.49,117.97204
129.06,129.26184
61.84,62.268475
39.96,39.51955
110.95,110.955605
164.87,164.67639
192.15,192.08272
53.53,52.18213
117.49,117.506165
61.84,60.97398
126.65,126.32812
61.84,61.73682
39.96,39.798237
126.65,127.11696
117.49,118.22237
48.66,47.69575
164.87,164.85106
110.95,110.95945
129.06,129.14816
110.95,110.72797
192.15,192.22142
53.53,53.26143
110.95,110.81316
39.96,40.234764
39.96,39.80787
129.06,129.32219
110.95,111.01448
126.65,126.84996
126.65,126.465
110.95,110.882866
126.65,127.06345
131.05,131.27548
126.65,126.55269
117.49,117.63537
48.66,48.67609
129.06,129.19153
53.53,53.631363
129.06,128.88278
53.53,53.281338
110.95,111.07903
110.95,110.962555
192.15,191.81927
110.95,110.83654
129.06,129.0394
131.05,130.9519
126.65,127.906075
61.84,61.7872
110.95,110.957085
126.65,126.83778
53.53,53.59872
117.49,117.28399
48.66,49.599815
53.53,54.285084
39.96,40.177864
131.05,130.80858
61.84,62.119625
131.05,130.82167
110.95,110.626595
126.65,126.90926
131.05,130.52882
48.66,48.537956
131.05,131.02756
110.95,112.36759
53.53,52.97756
110.95,111.00075
129.06,128.98318
126.65,126.732124
53.53,53.504345
164.87,164.62599
117.49,117.52982
192.15,192.1263
53.53,53.08859
117.49,116.97454
61.84,61.987663
131.05,131.64758
39.96,40.045643
126.65,126.41509
126.65,127.0518
164.87,165.58066
110.95,110.85847
117.49,117.58712
39.96,40.762352
131.05,130.97707
53.53,54.112564
192.15,192.02077
131.05,130.7411
48.66,48.829445
39.96,39.747257
117.49,117.83099
110.95,110.844284
192.15,191.93956
131.05,130.77068
129.06,128.893
192.15,191.88496
39.96,40.503746
192.15,191.36343
110.95,110.96478
39.96,39.94962
110.95,110.983406
164.87,164.78108
110.95,110.88317
129.06,129.17973
61.84,61.944218
129.06,129.04327
48.66,49.52888
126.65,126.23415
48.66,48.52257
129.06,128.98907
53.53,53.87359
131.05,131.05212
61.84,61.333466
39.96,39.988125
53.53,53.05818
53.53,53.438995
164.87,164.63078
129.06,129.34789
126.65,127.08097
48.66,48.35193
