ytrain,ypred
68.0,67.98946
62.0,61.979958
72.0,71.7847
45.7,45.67432
68.0,68.04359
71.0,70.931755
70.0,69.97375
62.0,61.97515
72.0,71.99838
45.7,45.133144
65.0,64.90234
45.7,45.636497
68.0,67.945496
67.0,67.056725
45.7,45.748684
71.0,71.0419
44.0,43.951504
62.0,62.003128
68.0,67.95988
62.0,62.02106
71.0,70.98897
67.0,66.99191
67.0,67.521034
70.0,70.02386
68.0,67.99681
65.0,64.66632
68.0,68.08378
45.7,45.80033
32.4,32.501987
62.0,61.921436
72.0,71.90954
71.0,71.13499
44.0,43.928326
65.0,65.02271
45.7,45.75062
67.0,67.28029
45.7,45.700123
32.4,32.210358
67.0,66.92238
65.0,65.026474
58.0,57.92272
72.0,72.00625
62.0,62.030525
68.0,68.024414
62.0,62.14816
71.0,71.13663
44.0,43.95505
62.0,61.935
32.4,32.322254
32.4,32.472248
68.0,68.02282
62.0,61.92841
67.0,66.89419
67.0,67.34693
62.0,62.04406
67.0,66.99919
70.0,70.04382
67.0,67.02001
65.0,65.177376
58.0,58.435776
68.0,67.919556
44.0,44.38075
68.0,67.99473
44.0,43.831726
62.0,62.028965
62.0,62.04288
71.0,70.97464
62.0,62.01491
68.0,68.007126
70.0,70.02376
67.0,66.74439
45.7,46.053707
62.0,61.997063
67.0,67.12983
44.0,44.16659
65.0,64.751526
58.0,58.003204
44.0,43.955093
32.4,32.295303
70.0,70.138695
45.7,45.675858
70.0,69.94178
62.0,61.99908
67.0,67.70343
70.0,70.10469
58.0,57.747906
70.0,69.98827
62.0,62.441063
44.0,44.218174
62.0,62.06149
68.0,67.85898
67.0,67.067566
44.0,44.04523
72.0,71.975075
65.0,65.02457
71.0,70.97572
44.0,44.16703
65.0,64.77979
45.7,45.784958
70.0,70.020615
32.4,32.353302
67.0,67.10756
67.0,67.12859
72.0,71.73609
62.0,62.23241
65.0,64.903694
32.4,32.498898
70.0,70.016396
44.0,44.2292
71.0,70.62192
70.0,69.89413
58.0,58.208656
32.4,32.359047
65.0,65.04178
62.0,62.02413
71.0,70.66686
70.0,70.00396
68.0,67.92829
71.0,71.01223
32.4,32.524025
71.0,70.719635
62.0,61.989212
32.4,32.476273
62.0,62.034855
72.0,71.89322
62.0,61.84275
68.0,68.00674
45.7,45.595707
68.0,68.04753
58.0,58.236168
67.0,67.062164
58.0,58.023357
68.0,67.99218
44.0,43.961933
70.0,69.97897
45.7,45.463478
