遗传代数,参数,VAF
29,"{'max_depth': 3, 'learning_rate': 0.21020983862898993, 'subsample': 0.9698172955575375, 'colsample_bytree': 0.9340779594865616}",96.79245987997666
30,"{'max_depth': 3, 'learning_rate': 0.08450770093960376, 'subsample': 0.9698172955575375, 'colsample_bytree': 0.9340779594865616}",96.86357097176418
31,"{'max_depth': 3, 'learning_rate': 0.08450770093960376, 'subsample': 0.9698172955575375, 'colsample_bytree': 0.9340779594865616}",96.86357097176418
32,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.45261982665884765, 'colsample_bytree': 0.9340779594865616}",96.67599349550848
33,"{'max_depth': 7, 'learning_rate': 0.08450770093960376, 'subsample': 0.9698172955575375, 'colsample_bytree': 0.9340779594865616}",96.97551887617712
34,"{'max_depth': 8, 'learning_rate': 0.29799855244888973, 'subsample': 0.42725371195092665, 'colsample_bytree': 0.8078626646014879}",97.37119799781782
35,"{'max_depth': 7, 'learning_rate': 0.20811229762761585, 'subsample': 0.4861414574308584, 'colsample_bytree': 0.8078626646014879}",96.97551887617712
36,"{'max_depth': 8, 'learning_rate': 0.21020983862898993, 'subsample': 0.45261982665884765, 'colsample_bytree': 0.8078626646014879}",97.17099718627367
37,"{'max_depth': 8, 'learning_rate': 0.21020983862898993, 'subsample': 0.45261982665884765, 'colsample_bytree': 0.8078626646014879}",96.97551887617712
38,"{'max_depth': 8, 'learning_rate': 0.21020983862898993, 'subsample': 0.45261982665884765, 'colsample_bytree': 0.8078626646014879}",96.97551887617712
39,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.8349126731956178, 'colsample_bytree': 0.8078626646014879}",97.14441528008983
40,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.45261982665884765, 'colsample_bytree': 0.8078626646014879}",96.79245987997666
41,"{'max_depth': 8, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",96.97551887617712
42,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.9165180977522357, 'colsample_bytree': 0.8078626646014879}",96.97551887617712
43,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.44588745757956105, 'colsample_bytree': 0.8078626646014879}",96.97551887617712
44,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.82910674152753, 'colsample_bytree': 0.8078626646014879}",96.82552430836613
45,"{'max_depth': 6, 'learning_rate': 0.29799855244888973, 'subsample': 0.45261982665884765, 'colsample_bytree': 0.8078626646014879}",97.01046711214846
46,"{'max_depth': 8, 'learning_rate': 0.21020983862898993, 'subsample': 0.45261982665884765, 'colsample_bytree': 0.9153346440315918}",97.01046711214846
47,"{'max_depth': 6, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.08412400329196
48,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.45261982665884765, 'colsample_bytree': 0.8078626646014879}",96.97551887617712
49,"{'max_depth': 6, 'learning_rate': 0.21020983862898993, 'subsample': 0.6151300274684425, 'colsample_bytree': 0.9153346440315918}",96.8319390301698
50,"{'max_depth': 6, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",96.97551887617712
51,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.13242809887342
52,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.13242809887342
53,"{'max_depth': 6, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",96.97551887617712
54,"{'max_depth': 6, 'learning_rate': 0.21020983862898993, 'subsample': 0.8766571851941639, 'colsample_bytree': 0.8078626646014879}",97.13242809887342
55,"{'max_depth': 6, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",96.97551887617712
56,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",96.79245987997666
57,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.06701944944696
58,"{'max_depth': 6, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",96.91062110591822
59,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8780229506753974}",96.98714135738925
60,"{'max_depth': 7, 'learning_rate': 0.29799855244888973, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.17010856594113
61,"{'max_depth': 6, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.04508857183308
62,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.04508857183308
63,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",96.87718840168205
64,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",96.87718840168205
65,"{'max_depth': 7, 'learning_rate': 0.10425489598835061, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.04508857183308
66,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.051118173639311926, 'colsample_bytree': 0.8078626646014879}",96.87718840168205
67,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.13816260634621
68,"{'max_depth': 6, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.04508857183308
69,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.04508857183308
70,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.04508857183308
71,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.06587828672131
72,"{'max_depth': 6, 'learning_rate': 0.23883187479039153, 'subsample': 0.30570899844305044, 'colsample_bytree': 0.9153346440315918}",97.06587828672131
73,"{'max_depth': 6, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.04508857183308
74,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.06809219643581355, 'colsample_bytree': 0.8078626646014879}",97.04508857183308
75,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",96.87327282516772
76,"{'max_depth': 7, 'learning_rate': 0.23883187479039153, 'subsample': 0.602147710610637, 'colsample_bytree': 0.9153346440315918}",97.00515220490001
77,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.00633701504954
78,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.15645520357884
79,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.15645520357884
80,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.15645520357884
81,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.15645520357884
82,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.15645520357884
83,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",97.15645520357884
84,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.8923891447965603, 'colsample_bytree': 0.8078626646014879}",97.00515220490001
85,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9202499737263764}",96.99813829877132
86,"{'max_depth': 7, 'learning_rate': 0.09614314032904903, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.05339184231002
87,"{'max_depth': 7, 'learning_rate': 0.09614314032904903, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",96.99813829877132
88,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9202499737263764}",96.99813829877132
89,"{'max_depth': 7, 'learning_rate': 0.21020983862898993, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9202499737263764}",96.99813829877132
90,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.8415369427326492, 'colsample_bytree': 0.9153346440315918}",96.64631682642609
91,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9129063254114959, 'colsample_bytree': 0.7287055978916948}",97.15017321876375
92,"{'max_depth': 6, 'learning_rate': 0.09614314032904903, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.8078626646014879}",96.92524024873438
93,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.26476254244832764, 'colsample_bytree': 0.9153346440315918}",97.29170687536993
94,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.5469210425313228, 'colsample_bytree': 0.9153346440315918}",96.99813829877132
95,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.9153346440315918}",97.19029179993835
96,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9063988585933205, 'colsample_bytree': 0.7287055978916948}",96.56940489671464
97,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.8825555055982011, 'colsample_bytree': 0.8356849044658208}",96.76881477795555
98,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.8905475661601921, 'colsample_bytree': 0.9153346440315918}",96.91018680203409
99,"{'max_depth': 7, 'learning_rate': 0.10771472179842723, 'subsample': 0.9365371274974902, 'colsample_bytree': 0.9153346440315918}",96.97965551573725
