遗传代数,参数,VAF
84,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5170982451055237}",96.8523154206631
85,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5156563782720722}",96.8523154206631
86,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5156563782720722}",96.8523154206631
87,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5000631964378268}",96.8523154206631
88,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5170982451055237}",96.8523154206631
89,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5170982451055237}",96.8523154206631
90,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5170982451055237}",96.97530800229556
91,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5170982451055237}",96.97530800229556
92,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5000631964378268}",96.8523154206631
93,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5156563782720722}",96.8523154206631
94,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5156563782720722}",96.8882656048494
95,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5000631964378268}",96.8882656048494
96,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5170982451055237}",96.8882656048494
97,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5170982451055237}",96.8523154206631
98,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5156563782720722}",97.08653905477888
99,"{'max_depth': 8, 'learning_rate': 0.06533859433647268, 'subsample': 0.9597840160719807, 'colsample_bytree': 0.5170982451055237}",96.8523154206631
