遗传代数,参数,R平方
19,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
20,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.662083376059516}",0.9653072659804597
21,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
22,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
23,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
24,"{'max_depth': 8, 'learning_rate': 0.22953605219873288, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
25,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
26,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
27,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
28,"{'max_depth': 8, 'learning_rate': 0.22953605219873288, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9660332181766715
29,"{'max_depth': 8, 'learning_rate': 0.15839206572497577, 'subsample': 0.8039239478110843, 'colsample_bytree': 0.732928800263416}",0.9660332181766715
30,"{'max_depth': 8, 'learning_rate': 0.22953605219873288, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
31,"{'max_depth': 8, 'learning_rate': 0.22953605219873288, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
32,"{'max_depth': 8, 'learning_rate': 0.22953605219873288, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
33,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
34,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
35,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
36,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
37,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
38,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9652300158124603
39,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9677594860523968
40,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.732928800263416}",0.9677594860523968
41,"{'max_depth': 7, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
42,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
43,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
44,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
45,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
46,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
47,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
48,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
49,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7610783406522189}",0.9738848205951852
50,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
51,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
52,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
53,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
54,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
55,"{'max_depth': 8, 'learning_rate': 0.16164491988428978, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
56,"{'max_depth': 8, 'learning_rate': 0.2571889972035404, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
57,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
58,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
59,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
60,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
61,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
62,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
63,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
64,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
65,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
66,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
67,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
68,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
69,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
70,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
71,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
72,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
73,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
74,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
75,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
76,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
77,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
78,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
79,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
80,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
81,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
82,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
83,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
84,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
85,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
86,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
87,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
88,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
89,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
90,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
91,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
92,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
93,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
94,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
95,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
96,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
97,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
98,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
99,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
100,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
101,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
102,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
103,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
104,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.8041689074612263}",0.9738848205951852
105,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
106,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
107,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
108,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
109,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
110,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
111,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
112,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
113,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
114,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
115,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
116,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
117,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
118,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
119,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
120,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
121,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
122,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
123,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
124,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
125,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
126,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9885032734640702, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
127,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
128,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
129,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
130,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
131,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
132,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
133,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
134,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
135,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
136,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
137,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
138,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
139,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
140,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
141,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
142,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
143,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
144,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
145,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
146,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
147,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
148,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
149,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
150,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
151,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
152,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
153,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
154,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
155,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.8108953512725365}",0.9738848205951852
156,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
157,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
158,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
159,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
160,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
161,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
162,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
163,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
164,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
165,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
166,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
167,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
168,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
169,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
170,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
171,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
172,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
173,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
174,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
175,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
176,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
177,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
178,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
179,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
180,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
