遗传代数,参数,VAF
16,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
17,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.7642322076680578, 'colsample_bytree': 0.966545077638099}",97.04998180822184
18,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9590583999661358, 'colsample_bytree': 0.966545077638099}",97.04998180822184
19,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
20,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.8550904232350591, 'colsample_bytree': 0.966545077638099}",97.04998180822184
21,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.8550904232350591, 'colsample_bytree': 0.966545077638099}",97.04998180822184
22,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
23,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
24,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
25,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
26,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.8550904232350591, 'colsample_bytree': 0.966545077638099}",97.04998180822184
27,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
28,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.8550904232350591, 'colsample_bytree': 0.33115744030406735}",97.04998180822184
29,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
30,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
31,"{'max_depth': 8, 'learning_rate': 0.11724963757253395, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
32,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.15432738251184
33,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.8829831032258515, 'colsample_bytree': 0.966545077638099}",97.04998180822184
34,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
35,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.8550904232350591, 'colsample_bytree': 0.966545077638099}",97.04998180822184
36,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
37,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
38,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.716293220499109}",97.04998180822184
39,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.951859410125728, 'colsample_bytree': 0.966545077638099}",97.04998180822184
40,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
41,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
42,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
43,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.0016795555953512675}",97.04998180822184
44,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
45,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.911804693383399, 'colsample_bytree': 0.7978533277759349}",97.04998180822184
46,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
47,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.083441457121601}",97.04998180822184
48,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
49,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.6468098768225925}",97.04998180822184
50,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.03808148154456881}",97.12959792278211
51,"{'max_depth': 8, 'learning_rate': 0.05902602079062867, 'subsample': 0.911804693383399, 'colsample_bytree': 0.42846466753747214}",97.04998180822184
52,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
53,"{'max_depth': 8, 'learning_rate': 0.10634232442584397, 'subsample': 0.795222533420116, 'colsample_bytree': 0.563236301667573}",97.04998180822184
54,"{'max_depth': 8, 'learning_rate': 0.10634232442584397, 'subsample': 0.795222533420116, 'colsample_bytree': 0.966545077638099}",97.04998180822184
55,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
56,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.04998180822184
57,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.8837118240689877}",97.04998180822184
58,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.4263761710930055}",97.2840231845121
59,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.1992523623324558}",97.2840231845121
60,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.4698801281360686}",97.04998180822184
61,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.1374842385310181}",97.04998180822184
62,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.025668604837253084}",97.06734052687219
63,"{'max_depth': 8, 'learning_rate': 0.10634232442584397, 'subsample': 0.795222533420116, 'colsample_bytree': 0.5488539598475647}",97.06734052687219
64,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.7109746761549138}",97.2840231845121
65,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.920707436429423}",97.04998180822184
66,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.8045541708237288}",97.04998180822184
67,"{'max_depth': 8, 'learning_rate': 0.13384561405623174, 'subsample': 0.911804693383399, 'colsample_bytree': 0.7741678241389887}",97.04998180822184
68,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.8045541708237288}",97.04998180822184
69,"{'max_depth': 8, 'learning_rate': 0.10634232442584397, 'subsample': 0.911804693383399, 'colsample_bytree': 0.8045541708237288}",97.04998180822184
70,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.22268112551882
71,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
72,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.22268112551882
73,"{'max_depth': 8, 'learning_rate': 0.23110664550567334, 'subsample': 0.911804693383399, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
74,"{'max_depth': 8, 'learning_rate': 0.23110664550567334, 'subsample': 0.911804693383399, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
75,"{'max_depth': 8, 'learning_rate': 0.23110664550567334, 'subsample': 0.911804693383399, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
76,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
77,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8045541708237288}",97.2840231845121
78,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8045541708237288}",97.2840231845121
79,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8045541708237288}",97.2840231845121
80,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
81,"{'max_depth': 8, 'learning_rate': 0.10634232442584397, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.29847582560765
82,"{'max_depth': 8, 'learning_rate': 0.23110664550567334, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8045541708237288}",97.2840231845121
83,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8045541708237288}",97.2840231845121
84,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
85,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
86,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
87,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.2840231845121
88,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8045541708237288}",97.2840231845121
89,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
90,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8045541708237288}",97.2840231845121
91,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
92,"{'max_depth': 7, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
93,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8959195500459214}",97.2840231845121
94,"{'max_depth': 7, 'learning_rate': 0.10337656370255204, 'subsample': 0.911804693383399, 'colsample_bytree': 0.966545077638099}",97.2840231845121
95,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9553123424414371, 'colsample_bytree': 0.8959195500459214}",97.2840231845121
96,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9553123424414371, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
97,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9619712267317104, 'colsample_bytree': 0.8959195500459214}",97.2840231845121
98,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9553123424414371, 'colsample_bytree': 0.8045541708237288}",97.2840231845121
99,"{'max_depth': 8, 'learning_rate': 0.10337656370255204, 'subsample': 0.9553123424414371, 'colsample_bytree': 0.8466570464419758}",97.2840231845121
