遗传代数,参数,VAF
34,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
35,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
36,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
37,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
38,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
39,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
40,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
41,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
42,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
43,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.42743057648661
44,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.83473543802613
45,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.83473543802613
46,"{'max_depth': 7, 'learning_rate': 0.23981922466260996, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.83473543802613
47,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
48,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
49,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
50,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.813129503208387}",96.83473543802613
51,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
52,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
53,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
54,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
55,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9336734098482213, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
56,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
57,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
58,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
59,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
60,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
61,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
62,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
63,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
64,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
65,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
66,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
67,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
68,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
69,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
70,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
71,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
72,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
73,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
74,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
75,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7640702881582921}",96.83473543802613
76,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.7213904649675964}",96.83473543802613
77,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
78,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
79,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
80,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
81,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
82,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
83,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
84,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
85,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
86,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
87,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
88,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
89,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
90,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
91,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
92,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
93,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
94,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
95,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
96,"{'max_depth': 7, 'learning_rate': 0.26087784496194394, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
97,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.3967090708938775, 'colsample_bytree': 0.813129503208387}",96.83473543802613
98,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
99,"{'max_depth': 7, 'learning_rate': 0.1344622611844037, 'subsample': 0.9946277009171606, 'colsample_bytree': 0.813129503208387}",96.83473543802613
