ytest,ypred
0.09265,0.09351124000000004
0.15382,0.1538199999999997
0.15382,0.15320829999999971
0.02872,0.02871999999999998
0.0234,0.03187836000000005
0.00058,0.0006374999999999987
0.09265,0.09265000000000002
0.00323,0.013504860000000002
0.00097,0.0009699999999999987
0.00176,0.001760000000000002
0.09265,0.09265000000000002
0.09265,0.1097776
0.15382,0.1360806999999999
0.00097,0.0009699999999999987
0.15382,0.1538199999999997
0.09265,0.09265000000000002
0.09265,0.09265000000000002
0.15382,0.15198489999999973
0.00058,0.0005799999999999989
0.02872,0.02871999999999998
0.0234,0.023400000000000042
0.00176,0.001760000000000002
0.00097,0.0009699999999999987
0.00058,0.0006064999999999989
0.15382,0.12935199999999994
0.00323,0.032993219999999976
0.117604,0.11760400000000003
0.117604,0.11760400000000003
0.15382,0.15320829999999971
0.00229,0.002289999999999994
0.0026,0.002599999999999997
0.117604,0.07959888000000005
0.15382,0.1538199999999997
0.00176,0.001760000000000002
0.117604,0.06979298000000006
0.0234,0.023400000000000042
0.00229,0.0026377999999999983
0.117604,0.11760400000000003
0.00176,0.001760000000000002
0.00229,0.002274099999999994
0.0026,0.0025191999999999966
0.02872,0.02871999999999998
0.117604,0.11679812000000002
0.00097,0.0009699999999999987
0.09265,0.09265000000000002
0.0234,0.023400000000000042
0.0234,0.023400000000000042
0.00323,0.0032300000000000063
0.0026,0.0023373999999999973
0.15382,0.1538199999999997
0.00176,0.001760000000000002
0.0234,0.023400000000000042
0.00229,0.002551999999999997
0.00176,0.001760000000000002
0.00323,0.0030044000000000043
0.0026,0.002357599999999997
0.00176,0.001760000000000002
0.00176,0.001760000000000002
0.00097,0.0009699999999999987
0.00097,0.0009699999999999987
0.117604,0.08193866000000007
0.00323,0.0078049599999999945
0.00058,0.0009517999999999987
0.0026,0.002591599999999997
0.00058,0.0017704399999999988
0.00176,0.001760000000000002
0.00176,0.001760000000000002
0.0026,0.002591599999999997
0.02872,0.02871999999999998
0.02872,0.02871999999999998
0.00176,0.0017831000000000025
0.00058,0.000600199999999999
0.02872,0.02871999999999998
0.02872,0.02871999999999998
0.0026,0.002599999999999997
0.00323,0.006411679999999999
0.02872,0.02871999999999998
0.117604,0.11760400000000003
0.0026,0.002337399999999997
0.0026,0.002599999999999997
0.00323,0.004124200000000006
0.09265,0.09326170000000002
0.15382,0.14280939999999986
0.02872,0.02871999999999998
0.15382,0.1538199999999997
0.117604,0.11760400000000003
0.02872,0.02871999999999998
0.117604,0.11760400000000003
0.00058,0.0006483999999999987
0.00058,0.002941479999999999
0.00176,0.001760000000000002
0.00058,0.0006405999999999988
0.02872,0.02866679999999998
0.09265,0.09265000000000002
0.00176,0.001760000000000002
0.15382,0.1366923999999999
0.00229,0.0026230999999999976
0.00058,0.000600199999999999
0.00058,0.0017502399999999988
0.00097,0.0009862999999999988
0.00058,0.0006064999999999989
0.00097,0.0009543999999999987
0.15382,0.1538199999999997
0.00097,0.0009699999999999987
0.00323,0.009754039999999999
0.15382,0.15320829999999971
0.00323,0.11178598000000002
0.09265,0.09265000000000002
0.0234,0.023400000000000042
0.00229,0.0025907999999999977
0.00323,0.0032206000000000057
0.117604,0.11531652000000003
0.0234,0.023400000000000042
0.0026,0.002599999999999997
0.00058,0.0005799999999999989
0.0234,0.023400000000000042
0.15382,0.15320829999999971
0.00058,0.000600199999999999
0.15382,0.15320829999999971
0.0026,0.002317199999999997
0.00323,0.00665182
0.00176,0.0017600000000000024
0.00058,0.006139060000000014
0.15382,0.15259659999999975
0.0234,0.023400000000000042
