ytest,ypred
41.61,44.1422689866639
31.8,40.316564342027725
31.8,39.795333152071585
45.53,45.45454968289453
46.75,47.09570773025436
44.9,44.78933644243158
41.61,40.39368830035768
44.86,46.097313855175834
38.96,39.311806469337974
38.44,38.93309135256128
41.61,38.418319689616524
41.61,41.2649369354647
31.8,40.062891757268396
38.96,38.37018929610537
31.8,38.00117635086336
41.61,41.331116784245104
41.61,41.43379477166866
31.8,39.08294196174527
44.9,44.98986442606845
45.53,45.270468485993966
46.75,46.16684774823932
38.44,40.26623626003886
38.96,38.926608494240035
44.9,45.0938493476687
31.8,41.16386534906515
44.86,41.75620620621353
45.61,46.270803865764506
45.61,45.08557322379422
31.8,38.59574590385785
46.34,46.24365595338015
44.17,44.10430645785422
45.61,45.64522185151148
31.8,39.869558497247326
38.44,39.11146753674177
45.61,45.48006964154693
46.75,47.21804364198714
46.34,45.22741417850193
45.61,45.251956243917355
38.44,39.8578978708514
46.34,45.12680864117285
44.17,44.12910475677365
45.53,45.493201480476216
45.61,45.703472961776825
38.96,40.09478878175908
41.61,41.60405184001214
46.75,46.1971135371998
46.75,46.75711323125381
44.86,43.343328415952264
44.17,44.24033648943916
31.8,37.92385723665508
38.44,38.317350011666626
46.75,47.13295116020131
46.34,43.9693138587389
38.44,39.57924136013496
44.86,46.090789990598225
44.17,43.926405258873544
38.44,40.37701522858387
38.44,40.191716481622095
38.96,38.94167182674444
38.96,39.51678991459643
45.61,46.14256837690038
44.86,44.74568574773945
44.9,43.644858842162385
44.17,44.55285874863081
44.9,45.045098680885864
38.44,36.948146308151195
38.44,37.81676563596806
44.17,44.50310977298647
45.53,45.62192092609579
45.53,45.55492776164074
38.44,41.201611373301546
44.9,41.63153888203975
45.53,45.38423894085561
45.53,45.550551748785125
44.17,44.137237983957405
44.86,39.684228288061675
45.53,45.59983359157959
45.61,45.01561619847952
44.17,44.83019560839253
44.17,44.528198381972835
44.86,37.203017604126714
41.61,39.28218337633412
31.8,41.355100932586865
45.53,45.69491940314947
31.8,39.53030245147274
45.61,45.0673401574305
45.53,45.57470793861549
45.61,46.36344970841694
44.9,44.30351772351635
44.9,44.230757286981586
38.44,36.832326737121484
44.9,44.94242137568134
45.53,45.545968977396655
41.61,40.640346623638266
38.44,38.69348148920764
31.8,41.2300402765799
46.34,44.738582017965776
44.9,43.95445557600235
44.9,45.05580511290387
38.96,38.24627984982894
44.9,44.67458648213261
38.96,40.517663620959254
31.8,40.796640944828
38.96,39.87266289887939
44.86,46.32551499377275
31.8,40.0145467050321
44.86,37.89983434115198
41.61,42.99358053800417
46.75,47.07071687153242
46.34,44.747029578687716
44.86,40.134448151818255
45.61,45.66927823952305
46.75,46.7095472927877
44.17,44.47097830961858
44.9,45.131833267834935
46.75,46.205599753476825
31.8,37.52100789044052
44.9,44.88902259397721
31.8,40.93092023102631
44.17,44.71125072408389
44.86,44.941269902316655
38.44,41.33662534314879
44.9,44.50469481157622
31.8,39.03494053269433
46.75,45.295034554868984
38.96,39.36787367397582
45.61,45.11091213734312
44.86,45.25830369827182
44.9,44.94400236689919
31.8,38.539559116819795
31.8,42.06818680400569
45.61,46.0889311826381
38.44,39.86128190331342
46.34,43.652909385621285
46.34,46.382194506763284
44.9,44.02584121337208
46.75,46.95499413106433
46.75,46.5235618240991
41.61,43.14332034576552
38.96,38.20246935867375
31.8,40.8142485370434
46.34,46.301757230123265
38.96,39.20151394908244
46.34,46.268116005346826
45.61,45.45483004785958
45.61,46.09082890585565
41.61,41.58579013592691
46.75,45.16062594658972
38.96,39.648551023805744
31.8,41.72373625637588
45.53,45.45815044669093
38.96,39.10805542315401
38.44,36.972557178540704
38.96,39.379439061759
45.61,45.50002528436195
38.44,37.62543610435786
44.17,44.41693023720938
46.75,46.575541800350734
