ytest,ypred
41.61,42.23002260175109
31.8,31.9611191091133
31.8,32.319005610329796
45.53,45.508675666557835
46.75,46.71890677725134
44.9,44.607663984329704
41.61,41.876634108239564
44.86,45.396990804418735
38.96,38.971648470219435
38.44,38.20270514959507
41.61,40.940100160760494
41.61,38.77361021346796
31.8,37.21354889420064
38.96,38.93745747062497
31.8,31.615352217164272
41.61,41.973060090849046
41.61,41.65797457720321
31.8,33.15065925958446
44.9,44.894935171924665
45.53,45.26065425873983
46.75,46.522180715210354
38.44,38.40906533585704
38.96,39.024145631425625
44.9,45.06941314675381
31.8,33.23374115007178
44.86,44.48762447798806
45.61,45.64193589546265
45.61,45.996988286031
31.8,31.268656902551854
46.34,46.21462700512659
44.17,44.073863654817345
45.61,45.59393113606308
31.8,31.478278567284132
38.44,38.6250060385983
45.61,45.34463100318198
46.75,46.76091979795012
46.34,45.91914448578276
45.61,45.74785221112795
38.44,38.58813279776408
46.34,46.00877155732842
44.17,44.26316960875066
45.53,45.46287633310054
45.61,45.79630025902771
38.96,39.427469904963836
41.61,41.397383791730924
46.75,46.22837529429448
46.75,46.65862650662985
44.86,44.55155942014031
44.17,44.35099605845911
31.8,31.851597345661222
38.44,38.13545471309824
46.75,45.74120701459639
46.34,44.19709503313944
38.44,38.45920874342885
44.86,45.93425423842343
44.17,44.28033584443993
38.44,38.99143271568219
38.44,38.435371939690995
38.96,39.57686137317659
38.96,38.92122116525998
45.61,45.63917030786392
44.86,45.813148229293745
44.9,45.082519652501105
44.17,44.57625753833303
44.9,45.08390371963611
38.44,38.40451095303066
38.44,38.748023881545734
44.17,44.52754253924264
45.53,45.50389125140161
45.53,45.508675666557835
38.44,40.42415372358907
44.9,41.468704858307966
45.53,45.50028957845149
45.53,45.30362475274302
44.17,44.318447198744146
44.86,43.19094713616847
45.53,45.508675666557835
45.61,45.436598108397796
44.17,44.24672360818949
44.17,44.16991787912692
44.86,44.082707016965465
41.61,41.867250840938816
31.8,32.59234525897166
45.53,45.508675666557835
31.8,31.445336357053275
45.61,45.90321587073037
45.53,45.29972958299047
45.61,45.78725314762416
44.9,45.2322110802256
44.9,44.72075662810164
38.44,37.81118628242229
44.9,44.659017592471606
45.53,45.51227733950795
41.61,41.6127829482787
38.44,38.41928013604406
31.8,34.643286843605885
46.34,45.465452192120004
44.9,44.920639013252895
44.9,45.15996472401966
38.96,38.980709828083405
44.9,44.40860515031205
38.96,40.28485906854093
31.8,31.37488422697163
38.96,39.44196970307776
44.86,45.97382894543438
