ytest,ypred
13.75,13.769199999999998
16.99,16.990000000000006
16.99,16.903300000000005
17.81,17.80999999999996
20.8,20.79999999999997
21.09,21.089999999999968
13.75,13.7929
18.04,17.894699999999975
21.22,21.220000000000017
11.85,11.850000000000001
13.75,13.8796
13.75,14.722000000000003
16.99,15.186100000000001
21.22,21.220000000000013
16.99,16.990000000000006
13.75,14.522199999999996
13.75,13.75
16.99,16.860400000000006
21.09,21.089999999999968
17.81,17.80999999999996
20.8,20.79999999999997
11.85,11.850000000000001
21.22,21.220000000000017
21.09,21.089999999999968
16.99,15.856000000000003
18.04,17.124099999999977
8.02,8.019999999999987
8.02,8.220399999999989
16.99,16.990000000000006
13.53,13.529999999999978
12.01,12.009999999999993
8.02,8.240399999999987
16.99,16.990000000000006
11.85,11.850000000000001
8.02,9.826499999999985
20.8,20.79999999999997
13.53,17.037799999999976
8.02,8.170099999999985
11.85,11.850000000000001
13.53,13.529999999999978
12.01,12.463999999999993
17.81,17.80999999999996
8.02,8.275499999999989
21.22,21.220000000000017
13.75,13.75
20.8,20.79999999999997
20.8,20.79999999999997
18.04,17.939799999999977
12.01,13.644399999999992
16.99,16.89280000000001
11.85,11.850000000000001
20.8,20.79999999999997
13.53,13.96669999999998
11.85,11.850000000000001
18.04,16.982699999999976
12.01,14.461599999999994
11.85,11.850000000000001
11.85,11.850000000000001
21.22,21.220000000000017
21.22,21.220000000000017
8.02,8.185299999999987
18.04,18.039999999999974
21.09,20.474699999999984
12.01,12.009999999999993
21.09,21.089999999999968
11.85,13.051199999999989
11.85,12.066199999999998
12.01,12.040399999999993
17.81,17.80999999999996
17.81,17.80999999999996
11.85,11.850000000000001
21.09,15.173399999999983
17.81,17.80999999999996
17.81,17.80999999999996
12.01,12.009999999999993
18.04,17.829099999999976
17.81,17.80999999999996
8.02,8.821599999999988
12.01,11.970099999999993
12.01,12.100799999999992
18.04,17.955099999999973
13.75,13.8253
16.99,16.601200000000006
17.81,17.80999999999996
16.99,16.990000000000006
8.02,8.019999999999987
17.81,17.80999999999996
8.02,8.075099999999988
21.09,21.092599999999965
21.09,21.089999999999968
11.85,12.219599999999998
21.09,19.90959999999997
17.81,17.909699999999958
13.75,13.7929
11.85,11.953600000000002
16.99,16.342000000000006
13.53,17.634099999999975
21.09,21.089999999999968
21.09,21.089999999999968
21.22,21.127900000000018
21.09,21.089999999999968
21.22,21.211900000000014
16.99,16.900300000000005
21.22,21.220000000000017
18.04,16.55169999999998
16.99,16.990000000000006
18.04,15.036699999999989
13.75,13.75
20.8,20.79999999999997
13.53,14.208699999999975
18.04,17.883699999999973
8.02,8.120199999999988
20.8,20.79999999999997
12.01,12.100799999999992
21.09,21.089999999999968
20.8,20.79999999999997
16.99,16.990000000000006
21.09,21.089999999999968
16.99,16.89280000000001
12.01,11.970099999999993
18.04,18.039999999999974
11.85,11.9424
21.09,21.003099999999968
16.99,16.860400000000006
20.8,19.77229999999997
21.22,21.220000000000017
8.02,8.019999999999987
18.04,17.293499999999977
21.09,20.817599999999967
16.99,15.791200000000003
