ytest,ypred
61.84,64.51338524142174
39.96,40.64381462438598
39.96,46.960018383200484
192.15,191.93309602512264
131.05,130.37819126505892
126.65,128.48828331436036
61.84,56.89123516479734
48.66,55.10766116081171
129.06,129.55120978411196
110.95,111.09024519081987
61.84,55.61222691947041
61.84,53.91917664383143
39.96,55.10664825728929
129.06,128.6752971423455
39.96,38.58507855520982
61.84,60.82969935219323
61.84,62.41515848191214
39.96,40.925126326257804
126.65,123.71589867983407
192.15,190.34699848465456
131.05,129.568980560318
110.95,111.47627277688287
129.06,129.0050719948722
126.65,124.33306080743299
39.96,46.73739827478053
48.66,44.96657089249047
53.53,54.04868230633289
53.53,53.30058218695186
39.96,39.64277300917339
117.49,117.31226798926531
164.87,163.33170534279415
53.53,61.536275790366425
39.96,38.58720525596407
110.95,112.75461764961351
53.53,84.90521119463504
131.05,127.35223813721713
117.49,99.84227441116003
53.53,48.069294961049486
110.95,113.08936939754646
117.49,116.90386999217192
164.87,156.22883712291892
192.15,190.86206629808603
53.53,58.90227048423143
129.06,129.79066770645352
61.84,64.89520639775968
131.05,130.46218686136822
131.05,130.38044798173905
48.66,45.970823840965046
164.87,150.76428705925508
39.96,41.76005736437011
110.95,111.47627277688287
131.05,131.0906269326725
117.49,80.7333294291714
110.95,113.43838646497198
48.66,69.87887944087379
164.87,152.81828726140913
110.95,111.14142209392526
110.95,111.85009677311432
129.06,124.46804238019534
129.06,130.2978050549929
53.53,52.22846184697049
48.66,49.84518026817018
126.65,127.58124360021856
164.87,163.0110099256169
126.65,125.98380084832621
110.95,112.68849627489716
110.95,112.90965613100062
164.87,163.34081051963776
192.15,191.60424194431516
192.15,191.9505749588974
110.95,111.05049121088066
126.65,131.51535572617337
192.15,192.21317438573348
192.15,191.1509168375731
164.87,163.56869599559715
48.66,47.95609985805455
192.15,191.7732117230762
53.53,50.85501033690423
164.87,164.1617257940908
164.87,163.54407584499708
48.66,50.5941365606966
61.84,56.703781605360604
39.96,42.92501258575106
192.15,189.76433335798598
39.96,39.61687273400567
53.53,55.493661829364925
192.15,192.3147044324634
53.53,51.093756179503764
126.65,130.32420646504713
126.65,132.58925520633693
110.95,113.25763245587552
126.65,132.85621359600728
192.15,190.8524281372031
61.84,62.34903710719579
110.95,113.43838646497198
39.96,50.507713637761434
117.49,106.3644381373353
126.65,132.76735225763403
126.65,121.64457311963346
129.06,128.73643137695387
126.65,128.23116633280813
129.06,129.52962603783584
39.96,38.08960357586813
129.06,125.80952953600242
48.66,55.12197657561782
39.96,36.57165442391777
48.66,52.368396294067885
61.84,64.51338524142174
131.05,129.64963677628813
117.49,75.32923027390044
48.66,49.3308401594746
53.53,47.821883721597644
131.05,129.8931066560082
164.87,163.30777804799567
126.65,124.52684210968755
131.05,130.3780047066468
39.96,41.2086600293318
126.65,127.69334129697475
39.96,42.20090218733079
164.87,164.37197335609386
48.66,45.75650392174282
110.95,111.96708204878328
126.65,129.50067341835742
39.96,41.67000420437076
131.05,130.96367796795133
129.06,129.61733115882834
53.53,55.48211797656544
48.66,49.8705454487057
126.65,129.5361915362093
39.96,51.59305799425368
39.96,37.74860713077526
53.53,55.8086553466641
110.95,112.25598288767044
117.49,115.59773409825416
117.49,99.43931832603654
126.65,150.35466614020714
131.05,134.66544023534868
131.05,130.6937867744258
61.84,61.31407640334189
129.06,128.32160928315534
39.96,42.124953137138355
117.49,108.9133070447125
129.06,124.13294416704149
117.49,68.31487509069596
53.53,51.309791040342105
53.53,52.04672363470278
61.84,57.10360156438798
131.05,128.8033220686549
129.06,124.46804238019534
39.96,50.021015322885745
192.15,191.8523024846218
129.06,128.00223599966333
110.95,111.47627277688287
129.06,129.3251223019718
53.53,51.438762491974536
110.95,111.85009677311432
164.87,162.4245372928358
131.05,129.62083179278048
129.06,130.14188520179198
48.66,53.14747443413105
110.95,111.88471073906477
131.05,128.69977393251045
131.05,129.02207475414178
39.96,41.1506048704597
164.87,163.94479360345386
39.96,48.92222285655042
61.84,57.072394276023246
39.96,39.285552772742264
39.96,37.10418285506476
164.87,166.9157800858039
110.95,110.55524697505824
110.95,113.09523119901156
117.49,116.71485505999892
61.84,60.5973132307909
53.53,48.26964209325649
126.65,128.97986855078378
117.49,116.63780473638626
48.66,52.33959248029425
39.96,50.596508652372876
131.05,130.87975996514214
164.87,163.24430309771273
117.49,113.642543640903
192.15,191.71853033507242
117.49,113.96181335640864
131.05,129.7897395882252
110.95,110.8797147115165
48.66,45.1412006997423
39.96,41.91826991584204
39.96,40.36021461895077
61.84,54.71496107974859
131.05,131.4070131073166
131.05,128.36543381816048
61.84,61.87863609060405
48.66,50.17590863482834
48.66,47.979892766879665
131.05,127.03907004890785
48.66,52.237608949560745
61.84,57.566059655301814
126.65,148.91521757117346
117.49,112.92540123983201
164.87,164.37197335609386
131.05,131.81928106164344
126.65,124.96747131326536
53.53,53.50655580416318
48.66,56.83648785846014
164.87,163.9055769187434
164.87,163.35227233123683
61.84,56.608176286265625
117.49,117.70619410666428
48.66,43.979959401334305
131.05,132.1158717859711
53.53,55.078580946923424
164.87,163.3965421661724
110.95,111.47627277688287
53.53,55.24781902015243
