ytest,ypred
1.9,1.9396690445682883
1.3,1.2937961794670982
1.3,1.3662894133985386
3.3,3.2920146558807257
3.2,3.181596590489662
2.6,2.6326347729827764
1.9,1.8628199282850149
1.8,1.8414145523807954
2.5,2.4978403871158847
2.4,2.389499404255405
1.9,1.8441246523646553
1.9,1.7343573003919899
1.3,1.6554311624035742
2.5,2.4765727707331715
1.3,1.2787917686801415
1.9,1.8903353539652856
1.9,1.8852509936247726
1.3,1.323781159320521
2.6,2.6182691838117553
3.3,2.993029625845273
3.2,3.1409104837220196
2.4,2.3965165077944124
2.5,2.4937064238636646
2.6,2.5238562870223014
1.3,1.4296977309869132
1.8,1.7582473047829048
1.7,1.701595997788483
1.7,1.7022969762935334
1.3,1.282744058107818
2.8,2.774957221193487
2.9,2.917729973220736
1.7,1.8077083754072318
1.3,1.2916639061454185
2.4,2.415458809070953
1.7,1.8828233809782182
3.2,3.2171356642706015
2.8,2.3811054016050077
1.7,1.73495447551368
2.4,2.3840276294030427
2.8,2.8190048753864954
2.9,2.8629243148150123
3.3,3.2987302001635377
1.7,1.807402446894219
2.5,2.6875200529407226
1.9,1.9567253382355545
3.2,3.1853523265718433
3.2,3.1665676774575378
1.8,1.767565924975305
2.9,2.7859023938718814
1.3,1.3187067639501509
2.4,2.393736806519431
3.2,3.1806504581081136
2.8,2.172820924881519
2.4,2.4585108953511994
1.8,1.9661664621601098
2.9,2.808534244591023
2.4,2.401930702253903
2.4,2.416197258101495
2.5,2.492020529122328
2.5,2.5119196058849673
1.7,1.7384685289413153
1.8,1.7824797202113627
2.6,2.7745608004017916
2.9,2.8663672996026084
2.6,2.652262030784455
2.4,2.4221518904622523
2.4,2.4162068980775517
2.9,2.8660129361805984
3.3,3.3092879797666286
3.3,3.3089768671911277
2.4,2.400830615521514
2.6,2.655778769800033
3.3,3.3108848482218787
3.3,3.2936418875975755
2.9,2.8742847007718804
1.8,1.7854625375089095
3.3,3.291398176551916
1.7,1.7808675234341063
2.9,2.805400041770923
2.9,2.874681804106773
1.8,1.7496050976978403
1.9,1.8575899511960827
1.3,1.337679324289971
3.3,3.2920146558807257
1.3,1.289739462774877
1.7,1.7338277344534108
3.3,3.336371350227337
1.7,1.6834873447446088
2.6,2.720031749332318
2.6,2.688537875005849
2.4,2.450984771493524
2.6,2.655835234770661
3.3,3.3203164724305263
1.9,1.8980262162668586
2.4,2.44351306611393
1.3,1.5778979339797656
2.8,2.458682756426366
2.6,2.6719665387725886
2.6,2.606033202292733
2.5,2.4867407759640447
2.6,2.5173037590848124
2.5,2.5307783420939383
1.3,1.2449506172307947
2.5,2.4746045494733804
1.8,1.9085120397492217
1.3,1.2815313510283164
1.8,1.8083829441468169
1.9,1.961382849920533
3.2,3.220953347827482
2.8,2.264617797717265
1.8,1.8129351283517954
1.7,1.694219775692385
3.2,3.2524237248412105
2.9,2.871144716034828
2.6,2.5357620368115916
3.2,3.159580047678969
1.3,1.316996427652795
2.6,2.6799523296142236
1.3,1.3646098243119633
2.9,2.8392409465312034
1.8,1.7651195057278233
2.4,2.4089877919382796
2.6,2.5309507636312074
1.3,1.3498696445226719
3.2,3.203801375517206
2.5,2.4905531134642858
1.7,1.7110523290121504
1.8,1.8373404596155747
2.6,2.676461016147844
1.3,1.6657173063237227
1.3,1.336108697322719
1.7,1.8334397317990272
2.4,2.427691271704602
2.8,2.684541940724151
2.8,2.6592025850624803
2.6,2.661550291119842
3.2,3.2414095904104734
3.2,3.1282859836373835
1.9,1.874435122395443
2.5,2.458987747081995
1.3,1.3316620368835546
2.8,2.7508128995141923
2.5,2.476544915247155
2.8,2.3268638090164186
1.7,1.6805643561277748
1.7,1.8242940514502863
1.9,1.7215672661050063
3.2,3.1592470533116135
2.5,2.5015916190717844
1.3,1.6681549452574358
3.3,3.3005295507547836
2.5,2.465219015860777
2.4,2.393736806519431
2.5,2.522874029507319
1.7,1.6979588540098414
2.4,2.4189373472483684
2.9,2.855105914547618
3.2,3.163444893938477
2.5,2.5298043535016115
1.8,2.0777346886580124
2.4,2.3774330953350957
3.2,3.198570408367715
3.2,3.208493757283681
1.3,1.318340230933674
2.9,2.888199593904763
1.3,1.5200036074196512
1.9,1.8601616257539633
1.3,1.2822052737577894
1.3,1.2236307678341212
2.9,2.8333384514379714
2.4,2.3857631300373283
2.4,2.4751813032372407
2.8,2.770572831134957
1.9,1.8804247931596672
1.7,1.8057795745707115
2.6,2.684511790028746
2.8,2.783986490141882
1.8,1.892126697122956
1.3,1.5555363420658372
3.2,3.2506768902259138
2.9,2.8756880086841012
2.8,2.629405896581661
3.3,3.2924364937605617
2.8,2.7620492645879806
3.2,3.0852355952808574
2.4,2.400830615521514
1.8,1.778100626686871
1.3,1.3365399140733927
1.3,1.2951736657286559
1.9,1.7327093878142992
3.2,3.21051479750052
3.2,3.168596508336064
1.9,1.909441580623669
1.8,1.805345654573413
1.8,1.8273816614362886
3.2,3.1312699476808326
1.8,1.8681858239004694
1.9,1.7857501968341145
2.6,2.771595968068218
2.8,2.643573278694582
2.9,2.8392409465312034
3.2,3.1530746247710533
2.6,2.6400272648462555
1.7,1.6484199598139382
