ytest,ypred
2.64,2.8916835277596804
2.74,2.760784630267242
2.74,2.645560395391535
3.06,3.1049819681778015
2.53,2.581827094589363
3.45,3.629201402630094
2.64,2.729871486128915
3.87,3.6431107599736383
3.81,3.886018275782718
2.86,2.8115709673645894
2.64,2.610377880778034
2.64,2.6430669033878322
2.74,2.809050356775319
3.81,3.777258351467117
2.74,2.7568074828039224
2.64,2.758086755978346
2.64,2.805754978308378
2.74,2.7428099282548546
3.45,3.5910208277043827
3.06,2.9880332238086007
2.53,2.484215465946269
2.86,3.006841652145268
3.81,3.8527054979236035
3.45,3.2827935948839544
2.74,2.6724825773726537
3.87,3.5931476528130215
3.67,3.6075224984648293
3.67,3.7917974982569036
2.74,2.5319531390785546
3.28,3.353820947525276
4.32,4.127639685467616
3.67,3.52804053357183
2.74,2.801332039532597
2.86,2.9664185221665624
3.67,3.445133636497613
2.53,2.356321576151146
3.28,3.394893191068901
3.67,3.692665891524188
2.86,3.0080901307900643
3.28,3.276342464896681
4.32,4.2017466620081745
3.06,3.0228896455783745
3.67,3.507454945984258
3.81,3.813599014981124
2.64,2.5779409618155062
2.53,2.5613312717700096
2.53,2.6264609028729784
3.87,3.754984430014201
4.32,4.0239976348935995
2.74,2.6774387641372623
2.86,2.911348131822129
2.53,2.4924523544294708
3.28,3.1290213027874008
2.86,3.050880918723814
3.87,3.4659025018674408
4.32,4.178849107655
2.86,2.8692845946512198
2.86,2.998562629447658
3.81,3.630946523249937
3.81,3.8064676346172095
3.67,3.5701432498081367
3.87,3.7425626050486605
3.45,3.4073482266414716
4.32,4.148127325052831
3.45,3.4686088583119004
2.86,2.802526450072384
2.86,3.0100695820866568
4.32,3.859211772496303
3.06,3.097570658184392
3.06,2.9916690158476174
2.86,3.1263275788264426
3.45,3.8606401347441097
3.06,3.108243027331333
3.06,3.0794392120640692
4.32,4.190053636297571
3.87,3.363008524142819
3.06,3.0631432575456197
3.67,3.5179630964116875
4.32,4.139344324127723
4.32,4.09833106865344
3.87,2.882647761123672
2.64,2.7496320572143755
2.74,2.638662791731269
3.06,2.976088720617066
2.74,2.7337634439392273
3.67,3.6584546554697064
3.06,3.11775285642647
3.67,3.4364879238702923
3.45,3.575592242059331
3.45,3.7775158985951824
2.86,3.0123281525145305
3.45,3.720787055502541
3.06,3.0099351903072145
2.64,2.7564014065161615
2.86,3.0345557297463603
2.74,3.007232527202135
3.28,3.4530629852137436
3.45,3.958365811964494
3.45,3.4604793516665087
3.81,3.7483685895586056
3.45,3.476890483046209
3.81,3.7393455335557206
2.74,2.843733004456617
3.81,3.61885095128606
3.87,3.609400511694619
2.74,2.6982300470239693
3.87,3.044202431427963
2.64,2.59901297893546
2.53,2.483920048642048
3.28,3.263547576547739
3.87,3.373628163521544
3.67,3.5721576796989734
2.53,2.586541660000103
4.32,4.2750841454116895
3.45,3.141993786051743
2.53,2.597650655472836
2.74,2.5973843902100002
3.45,3.5704508153034755
2.74,2.654784759652004
4.32,4.059788661498707
3.87,3.884502628329885
2.86,3.0454622945429763
3.45,3.468157198061267
2.74,2.6355809382129576
2.53,2.8215601217158985
3.81,3.7432483517648603
3.67,3.5250068586117917
3.87,3.9362879267410578
3.45,3.2162779904323378
2.74,2.7925198561307227
2.74,2.9881915457740083
3.67,3.534800831334411
2.86,2.7771435221853853
3.28,3.218619425609492
3.28,3.217941289177903
3.45,3.78841368668557
2.53,2.5709201477038213
2.53,2.571753294567392
2.64,3.057524484973714
3.81,3.874869414208626
2.74,2.7083476264222783
3.28,3.5314436503334616
3.81,3.80480475605168
3.28,3.502492935322373
3.67,3.873982153592195
3.67,3.67143109370524
2.64,2.7226542372171716
2.53,2.8234701624303984
3.81,3.543577683189968
2.74,2.839011661126764
3.06,3.0969743705512047
3.81,3.769894871200144
2.86,2.7548437288012577
3.81,3.8715526955902204
3.67,3.8803951691782297
2.86,2.903975258036949
4.32,4.420209804079264
2.53,2.4553289498061988
3.81,3.974827478848271
3.87,3.7225735654512313
2.86,2.922204564460844
2.53,2.6859373571352245
2.53,2.576256490570608
2.74,2.5860896195450858
4.32,4.000627418478459
2.74,2.5761270918807098
