ytest,ypred
196.86,189.80609609352945
127.49,189.88210056977036
127.49,204.29246442253253
258.88,258.0560899260373
227.69,226.2306662309464
256.95,256.1511415181404
196.86,183.95158761428064
164.25,190.2490361864102
228.4,231.5239010704746
193.0,188.44798498202326
196.86,189.00032841127555
196.86,192.45435634986538
127.49,188.14081098852583
228.4,223.12016831087587
127.49,179.79283727330517
196.86,205.40317312275684
196.86,204.75630612941373
127.49,187.4885824718306
256.95,257.23290584022504
258.88,246.8664038177555
227.69,225.51613325439874
193.0,190.28188780005382
228.4,232.41843401301566
256.95,258.04505623432595
127.49,200.26133469839266
164.25,175.90436556195942
167.66,205.98328842599636
167.66,179.00167379221523
127.49,192.03477456679866
221.53,213.17265454464228
365.95,248.60825479975068
167.66,210.51063003689688
127.49,196.39894703941818
193.0,196.8653829280903
167.66,197.71524678822962
227.69,228.1057394575477
221.53,194.61547700361905
167.66,226.04731873283876
193.0,202.2428129314112
221.53,207.67884334901674
365.95,258.05441043583045
258.88,255.51592223778445
167.66,201.32646631750566
228.4,233.22654661976753
196.86,197.89566439033143
227.69,224.71557557851102
227.69,224.28579967344456
164.25,177.8387746101371
365.95,252.38297833545826
127.49,202.54461872553165
193.0,188.0998537314683
227.69,224.35352283316317
221.53,208.85988783650643
193.0,204.37949393053665
164.25,202.23921417585288
365.95,248.77949439826924
193.0,195.5584629830852
193.0,193.89160912224185
228.4,228.89010509062115
228.4,226.84687277439969
167.66,214.2849751727992
164.25,183.88382125878934
256.95,230.00350779207207
365.95,256.3109825219569
256.95,257.7593956325179
193.0,197.37311792552208
193.0,191.44744272429918
365.95,249.98065846870347
258.88,247.3247332074071
258.88,256.2429993312337
193.0,190.25101919086003
256.95,236.82278917723042
258.88,246.65694082408078
258.88,253.2965410804064
365.95,251.73885925550576
164.25,180.31573409270825
258.88,258.1610416269579
167.66,180.76414747853735
365.95,259.3852409201847
365.95,253.06019399148005
164.25,181.85346820035346
196.86,184.5649091529693
127.49,195.32456261152296
258.88,257.102368364575
127.49,183.21341400321896
167.66,224.9240013131083
258.88,256.1565330734676
167.66,217.65643056941715
256.95,255.8116190129914
256.95,252.69520046376272
193.0,199.72709098284332
256.95,257.56997313604626
258.88,243.77252503049914
196.86,199.07712857452836
193.0,207.2682076043236
127.49,193.12192367335498
221.53,190.26364621650885
256.95,252.79265739100316
256.95,253.23772136584688
228.4,222.8334224151131
256.95,258.1528767843063
228.4,239.6088631282849
127.49,212.26139697985303
228.4,234.62730448890755
164.25,197.64930486303723
127.49,206.63501165137276
164.25,180.46468582745268
196.86,202.80499929351197
227.69,228.0238577052233
221.53,201.10799167682765
164.25,186.2728246267535
167.66,218.32070079369737
227.69,225.94172842629993
365.95,251.27541376660884
256.95,255.53368775356074
227.69,224.5374879750096
127.49,192.37508384807435
256.95,249.9747399453824
127.49,193.80217096576038
365.95,259.62760827740146
164.25,180.12891916679058
193.0,192.81940702930058
256.95,249.13516182991566
127.49,182.84009249995074
227.69,222.3827597243461
228.4,232.20651730848488
167.66,215.23029341912692
164.25,186.1596312168845
256.95,249.448234040125
127.49,188.97976209718797
127.49,216.44750686502226
167.66,188.0142121762474
193.0,196.5576491283393
221.53,210.43850072008215
221.53,218.186204687477
256.95,235.98092192663756
227.69,226.36457982370442
227.69,225.6680877851656
196.86,188.63529909834364
