ytest,ypred
11.68,9.099964507167556
18.47,12.489933844234027
18.47,11.110213721252354
1.14,1.488664566296337
1.16,1.3740038638897714
2.06,2.141176241038234
11.68,12.55979534745858
2.97,4.061095438225718
1.25,1.5100469411034005
2.08,1.2033744765655081
11.68,13.917164687325677
11.68,11.789989871435152
18.47,10.231879996873587
1.25,1.298206209995164
18.47,12.897304757095924
11.68,9.568077204934806
11.68,10.904409598244488
18.47,13.703836047236745
2.06,2.1148032929718275
1.14,2.0242715086397305
1.16,0.8673478538310597
2.08,1.7753366576464171
1.25,1.1934118449260112
2.06,2.0129291092064316
18.47,10.655997440445018
2.97,5.081143587162055
14.49,6.865471412229826
14.49,5.965742665393035
18.47,15.291286704985886
2.09,3.4961007560700024
1.87,1.9164789223909482
14.49,5.758647951859773
18.47,11.58876478879709
2.08,1.6190790688017351
14.49,8.514294030611065
1.16,1.139986888742543
2.09,2.5313831690764537
14.49,8.936139899220379
2.08,2.2192352433094693
2.09,2.870145120982298
1.87,1.8212172480303206
1.14,1.5487845193700522
14.49,8.650956349650398
1.25,1.0073989386533677
11.68,12.613709446317245
1.16,0.92840150593734
1.16,1.4353325796774303
2.97,3.913254228509798
1.87,1.5796110642958814
18.47,12.484254973639677
2.08,2.046327032842018
1.16,1.0584982361012676
2.09,3.9952535488578147
2.08,2.120816463002877
2.97,4.734412795416784
1.87,1.6932774719094859
2.08,0.7684328100946454
2.08,1.5001726588894106
1.25,0.9875770747317052
1.25,1.2001960293707814
14.49,8.063198813378236
2.97,2.8002702786780644
2.06,1.2206809060263515
1.87,1.20602126021803
2.06,2.0739245884429924
2.08,2.6384397461041886
2.08,4.070251632800092
1.87,1.784067833224828
1.14,1.1630595822335472
1.14,1.3627372707004213
2.08,0.8504469536976424
2.06,1.4521877425417573
1.14,1.622725942412551
1.14,1.1283951550505869
1.87,2.158018353718335
2.97,5.540072894129036
1.14,1.1140735348144748
14.49,3.9127061400173577
1.87,2.3278293375580965
1.87,1.9322993409292808
2.97,9.804865174619682
11.68,12.149205333901364
18.47,11.4314170383855
1.14,1.2726606516700505
18.47,12.264825374145857
14.49,9.558291333051725
1.14,1.3261641055308857
14.49,5.8078462730422835
2.06,0.7179241818665538
2.06,1.8931686118958435
2.08,4.151597511118189
2.06,2.176216377245442
1.14,1.5481731686885523
11.68,11.984021638765835
2.08,2.350981570871397
18.47,10.339816863790912
2.09,2.5726186882139173
2.06,1.0728610251051718
2.06,1.8770956051593433
1.25,1.564889184446555
2.06,2.60316417440962
1.25,1.0231704985815897
18.47,9.0899434786386
1.25,0.6167255112350825
2.97,4.624634991667021
18.47,12.039227380647716
2.97,7.751634698042393
11.68,11.084930362854578
1.16,1.0416693435734459
2.09,4.121397146517227
2.97,6.54805140793469
14.49,6.609193211954934
1.16,1.3157369717220826
1.87,1.4268168680790376
2.06,2.1004902083773196
1.16,1.6246407770070146
18.47,15.771469015296542
2.06,1.982160432638333
18.47,12.426033264420198
1.87,2.27480706651703
2.97,3.554867587705684
2.08,1.1482151874072448
2.06,3.0894573671801493
18.47,14.568653543385274
1.16,2.984529279085625
1.25,0.9046939905635067
14.49,8.94440899821335
2.97,4.180424771412891
2.06,2.1228263085637105
18.47,12.61544759411343
18.47,6.652976087842673
14.49,4.4683160362490115
2.08,1.4925234459851984
2.09,7.6094175398121635
